sentence id,word id,word,head id,head,deprel
4990,19,专科,20,可报,nsubj
4990,20,可报,12,看,parataxis
4990,21,，,12,看,punct
4990,22,13051320985,24,层,nummod
4990,23,该楼,24,层,compound
4990,24,层,26,违规,nsubj
4990,25,疑似,26,违规,advcl
4990,26,违规,31,隐藏,advcl
4990,27,已,31,隐藏,advmod
4990,28,被,31,隐藏,aux:pass
4990,29,系统,31,隐藏,nsubj
4990,30,折叠,31,隐藏,advcl
4990,31,隐藏,34,看,advcl
4990,32,此,33,楼查,det
4990,33,楼查,31,隐藏,obj
4990,34,看,12,看,parataxis
4990,35,此楼,37,层,nmod
4990,36,该楼,37,层,compound
4990,37,层,39,违规,nsubj
4990,38,疑似,39,违规,advcl
4990,39,违规,44,隐藏,advcl
4990,40,已,44,隐藏,advmod
4990,41,被,44,隐藏,aux:pass
4990,42,系统,44,隐藏,nsubj
4990,43,折叠,44,隐藏,advcl
4990,44,隐藏,47,看,ccomp
4990,45,此,46,楼查,det
4990,46,楼查,44,隐藏,obj
4990,47,看,64,回复,advcl
4990,48,此楼,47,看,obj
4990,49,该,50,楼,det
4990,50,楼,51,层,nmod
4990,51,层,53,违规,nsubj
4990,52,疑似,53,违规,advcl
4990,53,违规,58,隐藏,advcl
4990,54,已,58,隐藏,advmod
4990,55,被,58,隐藏,aux:pass
4990,56,系统,58,隐藏,nsubj
4990,57,折叠,58,隐藏,advcl
4990,58,隐藏,64,回复,advcl
4990,59,此,60,楼查,det
4990,60,楼查,58,隐藏,obj
4990,61,看,58,隐藏,advcl
4990,62,此楼,61,看,obj
4990,63,冒泡,64,回复,advmod
4990,64,回复,12,看,parataxis
4990,65,：,64,回复,punct
4990,66,【,75,显摆,punct
4990,67,瓜分,75,显摆,advcl
4990,68,万,69,元,nummod
4990,69,元,70,奖金,clf
4990,70,奖金,67,瓜分,obj
4990,71,】,73,们,punct
4990,72,吧友,73,们,compound
4990,73,们,67,瓜分,obj
4990,74,来,75,显摆,mark
4990,75,显摆,64,回复,ccomp
4990,76,比,78,简章,case
4990,77,招生,78,简章,nmod
4990,78,简章,80,有用,nmod
4990,79,更,80,有用,advmod
4990,80,有用,82,校园,amod
4990,81,的,80,有用,mark:relcl
4990,82,校园,83,视,obl
4990,83,视,75,显摆,xcomp
4990,84,频吧,83,视,obj
4990,85,！,12,看,punct
4990,1,_,2,贴,nsubj
4990,2,贴,5,吧,acl:relcl
4990,3,吧,2,贴,mark:relcl
4990,4,校园,5,吧,compound
4990,5,吧,18,隐藏,nsubj:pass
4990,6,_,5,吧,punct
4990,7,百度,11,层,nmod
4990,8,贴吧,11,层,amod
4990,9,该,10,楼,det
4990,10,楼,11,层,compound
4990,11,层,13,违规,nsubj
4990,12,疑似,13,违规,advcl
4990,13,违规,18,隐藏,advcl
4990,14,已,18,隐藏,advmod
4990,15,被,18,隐藏,aux:pass
4990,16,系统,18,隐藏,nsubj
4990,17,折叠,18,隐藏,advcl
4990,18,隐藏,21,看,advcl
4990,19,此,20,楼查,det
4990,20,楼查,18,隐藏,obj
4990,21,看,24,占,advcl
4990,22,此,23,楼,det
4990,23,楼,24,占,nsubj
4990,24,占,0,root,root
4990,25,位子,24,占,obj
4990,26,！,5,吧,punct
4990,1,该,2,楼层,det
4990,2,楼层,4,违规,nsubj
4990,3,疑似,2,楼层,compound
4990,4,违规,9,隐藏,advcl
4990,5,已,9,隐藏,advmod
4990,6,被,9,隐藏,aux:pass
4990,7,系统,9,隐藏,nsubj
4990,8,折叠,9,隐藏,advcl
4990,9,隐藏,0,root,root
4990,10,此,11,楼查,det
4990,11,楼查,13,楼,nmod
4990,12,看此,13,楼,compound
4990,13,楼,16,层,nmod
4990,14,1,16,层,nummod
4990,15,该楼,16,层,compound
4990,16,层,18,违规,nsubj
4990,17,疑似,18,违规,advcl
4990,18,违规,23,隐藏,advcl
4990,19,已,23,隐藏,advmod
4990,20,被,23,隐藏,aux:pass
4990,21,系统,23,隐藏,nsubj
4990,22,折叠,23,隐藏,advcl
4990,23,隐藏,26,看,advcl
4990,24,此,25,楼查,det
4990,25,楼查,26,看,nsubj
4990,26,看,9,隐藏,ccomp
4990,27,此楼,26,看,obj
4990,28,龙子,29,湖,compound
4990,29,湖,30,家,compound
4990,30,家,32,租房,nmod
4990,31,属院,32,租房,nmod
4990,32,租房,26,看,obj
4990,33,QQ群1003109629,35,层,nummod
4990,34,该楼,35,层,compound
4990,35,层,37,违规,nsubj
4990,36,疑似,37,违规,advcl
4990,37,违规,42,隐藏,advcl
4990,38,已,42,隐藏,advmod
4990,39,被,42,隐藏,aux:pass
4990,40,系统,42,隐藏,nsubj
4990,41,折叠,42,隐藏,advcl
4990,42,隐藏,45,看,ccomp
4990,43,此,44,楼查,det
4990,44,楼查,42,隐藏,obj
4990,45,看,112,是,advcl
4990,46,此楼,48,层,nmod
4990,47,该楼,48,层,compound
4990,48,层,50,违规,nsubj
4990,49,疑似,50,违规,advcl
4990,50,违规,55,隐藏,advcl
4990,51,已,55,隐藏,advmod
4990,52,被,55,隐藏,aux:pass
4990,53,系统,55,隐藏,nsubj
4990,54,折叠,55,隐藏,advcl
4990,55,隐藏,45,看,ccomp
4990,56,此,57,楼查,det
4990,57,楼查,55,隐藏,obj
4990,58,看此,55,隐藏,advcl
4990,59,楼天,55,隐藏,obj
4990,60,该,61,楼,det
4990,61,楼,62,层,compound
4990,62,层,64,违规,nsubj
4990,63,疑似,64,违规,advcl
4990,64,违规,69,隐藏,advcl
4990,65,已,69,隐藏,advmod
4990,66,被,69,隐藏,aux:pass
4990,67,系统,69,隐藏,nsubj
4990,68,折叠,69,隐藏,advcl
4990,69,隐藏,72,看,advcl
4990,70,此,71,楼查,det
4990,71,楼查,69,隐藏,obj
4990,72,看,112,是,advcl
4990,73,此楼,72,看,obj
4990,74,我,76,报名,nsubj
4990,75,要,76,报名,aux
4990,76,报名,86,隐藏,advcl
4990,77,该,78,楼,det
4990,78,楼,79,层,compound
4990,79,层,76,报名,obj
4990,80,疑似,81,违规,advcl
4990,81,违规,86,隐藏,advcl
4990,82,已,86,隐藏,advmod
4990,83,被,86,隐藏,aux:pass
4990,84,系统,86,隐藏,nsubj
4990,85,折叠,86,隐藏,advcl
4990,86,隐藏,112,是,advcl
4990,87,此,88,楼查,det
4990,88,楼查,90,楼,nmod
4990,89,看此,90,楼,compound
4990,90,楼,86,隐藏,obj
4990,91,嘿,92,嘿嘿,aux
4990,92,嘿嘿,112,是,advcl
4990,93,该,94,楼,det
4990,94,楼,95,层,compound
4990,95,层,92,嘿嘿,obj
4990,96,疑似,112,是,advcl
4990,97,违规,112,是,advcl
4990,98,已,109,想回,advmod
4990,99,被,109,想回,aux:pass
4990,100,系统,102,隐藏,nsubj
4990,101,折叠,109,想回,advcl
4990,102,隐藏,112,是,advcl
4990,103,此,104,楼查,det
4990,104,楼查,102,隐藏,obj
4990,105,看,109,想回,advcl
4990,106,此楼,108,生,nmod
4990,107,毕业,108,生,compound
4990,108,生,105,看,obj
4990,109,想回,112,是,advcl
4990,110,矿大,109,想回,obj
4990,111,，,112,是,punct
4990,112,是,9,隐藏,parataxis
4990,113,不是,112,是,xcomp
4990,114,不刷,116,不去,advmod
4990,115,卡进,116,不去,nsubj
4990,116,不去,113,不是,ccomp
4990,117,呀,112,是,discourse
4990,118,？,112,是,punct
4990,1,该,2,楼层,det
4990,2,楼层,12,看,nsubj
4990,3,疑似,12,看,advcl
4990,4,违规,12,看,advcl
4990,5,已,9,隐藏,advmod
4990,6,被,9,隐藏,aux:pass
4990,7,系统,8,折叠,nsubj
4990,8,折叠,9,隐藏,advcl
4990,9,隐藏,12,看,advcl
4990,10,此,11,楼查,det
4990,11,楼查,9,隐藏,obj
4990,12,看,0,root,root
4990,13,此楼,16,卷,nmod
4990,14,美团,16,卷,nmod
4990,15,外卖,16,卷,compound
4990,16,卷,17,招聘,nsubj
4990,17,招聘,12,看,ccomp
4990,18,一,19,级,nummod
4990,19,级,20,代理,nmod
4990,20,代理,17,招聘,obj
4990,21,。,12,看,punct
4991,1,有,4,加威,acl:relcl
4991,2,需要,1,有,obj
4991,3,的,1,有,mark:relcl
4991,4,加威,17,看,nsubj
4991,5,17669615881,7,层,nummod
4991,6,该楼,7,层,compound
4991,7,层,17,看,nsubj
4991,8,疑似,9,违规,advcl
4991,9,违规,17,看,advcl
4991,10,已,14,隐藏,advmod
4991,11,被,14,隐藏,aux:pass
4991,12,系统,14,隐藏,nsubj
4991,13,折叠,14,隐藏,advcl
4991,14,隐藏,17,看,advcl
4991,15,此,16,楼查,det
4991,16,楼查,14,隐藏,obj
4991,17,看,0,root,root
4991,18,此楼,17,看,obj
4991,19,我,21,报名,nsubj
4991,20,要,21,报名,aux
4991,21,报名,34,看,advcl
4991,22,该,23,楼,det
4991,23,楼,24,层,compound
4991,24,层,21,报名,obj
4991,25,疑似,26,违规,advcl
4991,26,违规,31,隐藏,advcl
4991,27,已,31,隐藏,advmod
4991,28,被,31,隐藏,aux:pass
4991,29,系统,31,隐藏,nsubj
4991,30,折叠,31,隐藏,advcl
4991,31,隐藏,34,看,advcl
4991,32,此,33,楼查,det
4991,33,楼查,31,隐藏,obj
4991,34,看,17,看,ccomp
4991,35,此楼,38,报名,nsubj
4991,36,我,38,报名,nsubj
4991,37,要,38,报名,aux
4991,38,报名,34,看,ccomp
4991,39,！,17,看,punct
4991,1,该,2,楼层,det
4991,2,楼层,12,看,nsubj
4991,3,疑似,12,看,advcl
4991,4,违规,12,看,csubj:pass
4991,5,已,12,看,advmod
4991,6,被,9,隐藏,aux:pass
4991,7,系统,8,折叠,nsubj
4991,8,折叠,9,隐藏,advcl
4991,9,隐藏,12,看,advcl
4991,10,此,11,楼查,det
4991,11,楼查,12,看,nsubj
4991,12,看,0,root,root
4991,13,此楼,12,看,obj
4991,14,一,15,年,nummod
4991,15,年,17,考mba,nmod:tmod
4991,16,制免,17,考mba,advcl
4991,17,考mba,12,看,ccomp
4991,18,，,12,看,punct
4991,19,专科,20,可报,nsubj
4991,20,可报,12,看,parataxis
4991,21,，,12,看,punct
4991,22,13051320985,24,层,nummod
4991,23,该楼,24,层,compound
4991,24,层,26,违规,nsubj
4991,25,疑似,26,违规,advcl
4991,26,违规,31,隐藏,advcl
4991,27,已,31,隐藏,advmod
4991,28,被,31,隐藏,aux:pass
4991,29,系统,31,隐藏,nsubj
4991,30,折叠,31,隐藏,advcl
4991,31,隐藏,34,看,advcl
4991,32,此,33,楼查,det
4991,33,楼查,31,隐藏,obj
4991,34,看,12,看,parataxis
4991,35,此楼,37,层,nmod
4991,36,该楼,37,层,compound
4991,37,层,39,违规,nsubj
4991,38,疑似,39,违规,advcl
4991,39,违规,44,隐藏,advcl
4991,40,已,44,隐藏,advmod
4991,41,被,44,隐藏,aux:pass
4991,42,系统,44,隐藏,nsubj
4991,43,折叠,44,隐藏,advcl
4991,44,隐藏,47,看,ccomp
4991,45,此,46,楼查,det
4991,46,楼查,44,隐藏,obj
4991,47,看,64,回复,advcl
4991,48,此楼,47,看,obj
4991,49,该,50,楼,det
4991,50,楼,51,层,nmod
4991,51,层,53,违规,nsubj
4991,52,疑似,53,违规,advcl
4991,53,违规,58,隐藏,advcl
4991,54,已,58,隐藏,advmod
4991,55,被,58,隐藏,aux:pass
4991,56,系统,58,隐藏,nsubj
4991,57,折叠,58,隐藏,advcl
4991,58,隐藏,64,回复,advcl
4991,59,此,60,楼查,det
4991,60,楼查,58,隐藏,obj
4991,61,看,58,隐藏,advcl
4991,62,此楼,61,看,obj
4991,63,冒泡,64,回复,advmod
4991,64,回复,12,看,parataxis
4991,65,：,64,回复,punct
4991,66,【,75,显摆,punct
4991,67,瓜分,75,显摆,advcl
4991,68,万,69,元,nummod
4991,69,元,70,奖金,clf
4991,70,奖金,67,瓜分,obj
4991,71,】,73,们,punct
4991,72,吧友,73,们,compound
4991,73,们,67,瓜分,obj
4991,74,来,75,显摆,mark
4991,75,显摆,64,回复,ccomp
4991,76,比,78,简章,case
4991,77,招生,78,简章,nmod
4991,78,简章,80,有用,nmod
4991,79,更,80,有用,advmod
4991,80,有用,82,校园,amod
4991,81,的,80,有用,mark:relcl
4991,82,校园,83,视,obl
4991,83,视,75,显摆,xcomp
4991,84,频吧,83,视,obj
4991,85,！,12,看,punct
4991,1,_,2,贴,nsubj
4991,2,贴,5,吧,acl:relcl
4991,3,吧,2,贴,mark:relcl
4991,4,校园,5,吧,compound
4991,5,吧,18,隐藏,nsubj:pass
4991,6,_,5,吧,punct
4991,7,百度,11,层,nmod
4991,8,贴吧,11,层,amod
4991,9,该,10,楼,det
4991,10,楼,11,层,compound
4991,11,层,13,违规,nsubj
4991,12,疑似,13,违规,advcl
4991,13,违规,18,隐藏,advcl
4991,14,已,18,隐藏,advmod
4991,15,被,18,隐藏,aux:pass
4991,16,系统,18,隐藏,nsubj
4991,17,折叠,18,隐藏,advcl
4991,18,隐藏,21,看,advcl
4991,19,此,20,楼查,det
4991,20,楼查,18,隐藏,obj
4991,21,看,24,占,advcl
4991,22,此,23,楼,det
4991,23,楼,24,占,nsubj
4991,24,占,0,root,root
4991,25,位子,24,占,obj
4991,26,！,5,吧,punct
4991,1,该,2,楼层,det
4991,2,楼层,4,违规,nsubj
4991,3,疑似,2,楼层,compound
4991,4,违规,9,隐藏,advcl
4991,5,已,9,隐藏,advmod
4991,6,被,9,隐藏,aux:pass
4991,7,系统,9,隐藏,nsubj
4991,8,折叠,9,隐藏,advcl
4991,9,隐藏,0,root,root
4991,10,此,11,楼查,det
4991,11,楼查,13,楼,nmod
4991,12,看此,13,楼,compound
4991,13,楼,16,层,nmod
4991,14,1,16,层,nummod
4991,15,该楼,16,层,compound
4991,16,层,18,违规,nsubj
4991,17,疑似,18,违规,advcl
4991,18,违规,23,隐藏,advcl
4991,19,已,23,隐藏,advmod
4991,20,被,23,隐藏,aux:pass
4991,21,系统,23,隐藏,nsubj
4991,22,折叠,23,隐藏,advcl
4991,23,隐藏,26,看,advcl
4991,24,此,25,楼查,det
4991,25,楼查,26,看,nsubj
4991,26,看,9,隐藏,ccomp
4991,27,此楼,26,看,obj
4991,28,龙子,29,湖,compound
4991,29,湖,30,家,compound
4991,30,家,32,租房,nmod
4991,31,属院,32,租房,nmod
4991,32,租房,26,看,obj
4991,33,QQ群1003109629,35,层,nummod
4991,34,该楼,35,层,compound
4991,35,层,37,违规,nsubj
4991,36,疑似,37,违规,advcl
4991,37,违规,42,隐藏,advcl
4991,38,已,42,隐藏,advmod
4991,39,被,42,隐藏,aux:pass
4991,40,系统,42,隐藏,nsubj
4991,41,折叠,42,隐藏,advcl
4991,42,隐藏,45,看,ccomp
4991,43,此,44,楼查,det
4991,44,楼查,42,隐藏,obj
4991,45,看,112,是,advcl
4991,46,此楼,48,层,nmod
4991,47,该楼,48,层,compound
4991,48,层,50,违规,nsubj
4991,49,疑似,50,违规,advcl
4991,50,违规,55,隐藏,advcl
4991,51,已,55,隐藏,advmod
4991,52,被,55,隐藏,aux:pass
4991,53,系统,55,隐藏,nsubj
4991,54,折叠,55,隐藏,advcl
4991,55,隐藏,45,看,ccomp
4991,56,此,57,楼查,det
4991,57,楼查,55,隐藏,obj
4991,58,看此,55,隐藏,advcl
4991,59,楼天,55,隐藏,obj
4991,60,该,61,楼,det
4991,61,楼,62,层,compound
4991,62,层,64,违规,nsubj
4991,63,疑似,64,违规,advcl
4991,64,违规,69,隐藏,advcl
4991,65,已,69,隐藏,advmod
4991,66,被,69,隐藏,aux:pass
4991,67,系统,69,隐藏,nsubj
4991,68,折叠,69,隐藏,advcl
4991,69,隐藏,72,看,advcl
4991,70,此,71,楼查,det
4991,71,楼查,69,隐藏,obj
4991,72,看,112,是,advcl
4991,73,此楼,72,看,obj
4991,74,我,76,报名,nsubj
4991,75,要,76,报名,aux
4991,76,报名,86,隐藏,advcl
4991,77,该,78,楼,det
4991,78,楼,79,层,compound
4991,79,层,76,报名,obj
4991,80,疑似,81,违规,advcl
4991,81,违规,86,隐藏,advcl
4991,82,已,86,隐藏,advmod
4991,83,被,86,隐藏,aux:pass
4991,84,系统,86,隐藏,nsubj
4991,85,折叠,86,隐藏,advcl
4991,86,隐藏,112,是,advcl
4991,87,此,88,楼查,det
4991,88,楼查,90,楼,nmod
4991,89,看此,90,楼,compound
4991,90,楼,86,隐藏,obj
4991,91,嘿,92,嘿嘿,aux
4991,92,嘿嘿,112,是,advcl
4991,93,该,94,楼,det
4991,94,楼,95,层,compound
4991,95,层,92,嘿嘿,obj
4991,96,疑似,112,是,advcl
4991,97,违规,112,是,advcl
4991,98,已,109,想回,advmod
4991,99,被,109,想回,aux:pass
4991,100,系统,102,隐藏,nsubj
4991,101,折叠,109,想回,advcl
4991,102,隐藏,112,是,advcl
4991,103,此,104,楼查,det
4991,104,楼查,102,隐藏,obj
4991,105,看,109,想回,advcl
4991,106,此楼,108,生,nmod
4991,107,毕业,108,生,compound
4991,108,生,105,看,obj
4991,109,想回,112,是,advcl
4991,110,矿大,109,想回,obj
4991,111,，,112,是,punct
4991,112,是,9,隐藏,parataxis
4991,113,不是,112,是,xcomp
4991,114,不刷,116,不去,advmod
4991,115,卡进,116,不去,nsubj
4991,116,不去,113,不是,ccomp
4991,117,呀,112,是,discourse
4991,118,？,112,是,punct
4991,1,该,2,楼层,det
4991,2,楼层,12,看,nsubj
4991,3,疑似,12,看,advcl
4991,4,违规,12,看,advcl
4991,5,已,9,隐藏,advmod
4991,6,被,9,隐藏,aux:pass
4991,7,系统,8,折叠,nsubj
4991,8,折叠,9,隐藏,advcl
4991,9,隐藏,12,看,advcl
4991,10,此,11,楼查,det
4991,11,楼查,9,隐藏,obj
4991,12,看,0,root,root
4991,13,此楼,16,卷,nmod
4991,14,美团,16,卷,nmod
4991,15,外卖,16,卷,compound
4991,16,卷,17,招聘,nsubj
4991,17,招聘,12,看,ccomp
4991,18,一,19,级,nummod
4991,19,级,20,代理,nmod
4991,20,代理,17,招聘,obj
4991,21,。,12,看,punct
4992,1,有,4,加威,acl:relcl
4992,2,需要,1,有,obj
4992,3,的,1,有,mark:relcl
4992,4,加威,17,看,nsubj
4992,5,17669615881,7,层,nummod
4992,6,该楼,7,层,compound
4992,7,层,17,看,nsubj
4992,8,疑似,9,违规,advcl
4992,9,违规,17,看,advcl
4992,10,已,14,隐藏,advmod
4992,11,被,14,隐藏,aux:pass
4992,12,系统,14,隐藏,nsubj
4992,13,折叠,14,隐藏,advcl
4992,14,隐藏,17,看,advcl
4992,15,此,16,楼查,det
4992,16,楼查,14,隐藏,obj
4992,17,看,0,root,root
4992,18,此楼,17,看,obj
4992,19,我,21,报名,nsubj
4992,20,要,21,报名,aux
4992,21,报名,34,看,advcl
4992,22,该,23,楼,det
4992,23,楼,24,层,compound
4992,24,层,21,报名,obj
4992,25,疑似,26,违规,advcl
4992,26,违规,31,隐藏,advcl
4992,27,已,31,隐藏,advmod
4992,28,被,31,隐藏,aux:pass
4992,29,系统,31,隐藏,nsubj
4992,30,折叠,31,隐藏,advcl
4992,31,隐藏,34,看,advcl
4992,32,此,33,楼查,det
4992,33,楼查,31,隐藏,obj
4992,34,看,17,看,ccomp
4992,35,此楼,38,报名,nsubj
4992,36,我,38,报名,nsubj
4992,37,要,38,报名,aux
4992,38,报名,34,看,ccomp
4992,39,！,17,看,punct
4992,1,该,2,楼层,det
4992,2,楼层,12,看,nsubj
4992,3,疑似,12,看,advcl
4992,4,违规,12,看,csubj:pass
4992,5,已,12,看,advmod
4992,6,被,9,隐藏,aux:pass
4992,7,系统,8,折叠,nsubj
4992,8,折叠,9,隐藏,advcl
4992,9,隐藏,12,看,advcl
4992,10,此,11,楼查,det
4992,11,楼查,12,看,nsubj
4992,12,看,0,root,root
4992,13,此楼,12,看,obj
4992,14,一,15,年,nummod
4992,15,年,17,考mba,nmod:tmod
4992,16,制免,17,考mba,advcl
4992,17,考mba,12,看,ccomp
4992,18,，,12,看,punct
4992,19,专科,20,可报,nsubj
4992,20,可报,12,看,parataxis
4992,21,，,12,看,punct
4992,22,13051320985,24,层,nummod
4992,23,该楼,24,层,compound
4992,24,层,26,违规,nsubj
4992,25,疑似,26,违规,advcl
4992,26,违规,31,隐藏,advcl
4992,27,已,31,隐藏,advmod
4992,28,被,31,隐藏,aux:pass
4992,29,系统,31,隐藏,nsubj
4992,30,折叠,31,隐藏,advcl
4992,31,隐藏,34,看,advcl
4992,32,此,33,楼查,det
4992,33,楼查,31,隐藏,obj
4992,34,看,12,看,parataxis
4992,35,此楼,37,层,nmod
4992,36,该楼,37,层,compound
4992,37,层,39,违规,nsubj
4992,38,疑似,39,违规,advcl
4992,39,违规,44,隐藏,advcl
4992,40,已,44,隐藏,advmod
4992,41,被,44,隐藏,aux:pass
4992,42,系统,44,隐藏,nsubj
4992,43,折叠,44,隐藏,advcl
4992,44,隐藏,47,看,ccomp
4992,45,此,46,楼查,det
4992,46,楼查,44,隐藏,obj
4992,47,看,64,回复,advcl
4992,48,此楼,47,看,obj
4992,49,该,50,楼,det
4992,50,楼,51,层,nmod
4992,51,层,53,违规,nsubj
4992,52,疑似,53,违规,advcl
4992,53,违规,58,隐藏,advcl
4992,54,已,58,隐藏,advmod
4992,55,被,58,隐藏,aux:pass
4992,56,系统,58,隐藏,nsubj
4992,57,折叠,58,隐藏,advcl
4992,58,隐藏,64,回复,advcl
4992,59,此,60,楼查,det
4992,60,楼查,58,隐藏,obj
4992,61,看,58,隐藏,advcl
4992,62,此楼,61,看,obj
4992,63,冒泡,64,回复,advmod
4992,64,回复,12,看,parataxis
4992,65,：,64,回复,punct
4992,66,【,75,显摆,punct
4992,67,瓜分,75,显摆,advcl
4992,68,万,69,元,nummod
4992,69,元,70,奖金,clf
4992,70,奖金,67,瓜分,obj
4992,71,】,73,们,punct
4992,72,吧友,73,们,compound
4992,73,们,67,瓜分,obj
4992,74,来,75,显摆,mark
4992,75,显摆,64,回复,ccomp
4992,76,比,78,简章,case
4992,77,招生,78,简章,nmod
4992,78,简章,80,有用,nmod
4992,79,更,80,有用,advmod
4992,80,有用,82,校园,amod
4992,81,的,80,有用,mark:relcl
4992,82,校园,83,视,obl
4992,83,视,75,显摆,xcomp
4992,84,频吧,83,视,obj
4992,85,！,12,看,punct
4992,1,_,2,贴,nsubj
4992,2,贴,5,吧,acl:relcl
4992,3,吧,2,贴,mark:relcl
4992,4,校园,5,吧,compound
4992,5,吧,18,隐藏,nsubj:pass
4992,6,_,5,吧,punct
4992,7,百度,11,层,nmod
4992,8,贴吧,11,层,amod
4992,9,该,10,楼,det
4992,10,楼,11,层,compound
4992,11,层,13,违规,nsubj
4992,12,疑似,13,违规,advcl
4992,13,违规,18,隐藏,advcl
4992,14,已,18,隐藏,advmod
4992,15,被,18,隐藏,aux:pass
4992,16,系统,18,隐藏,nsubj
4992,17,折叠,18,隐藏,advcl
4992,18,隐藏,21,看,advcl
4992,19,此,20,楼查,det
4992,20,楼查,18,隐藏,obj
4992,21,看,24,占,advcl
4992,22,此,23,楼,det
4992,23,楼,24,占,nsubj
4992,24,占,0,root,root
4992,25,位子,24,占,obj
4992,26,！,5,吧,punct
4992,1,该,2,楼层,det
4992,2,楼层,4,违规,nsubj
4992,3,疑似,2,楼层,compound
4992,4,违规,9,隐藏,advcl
4992,5,已,9,隐藏,advmod
4992,6,被,9,隐藏,aux:pass
4992,7,系统,9,隐藏,nsubj
4992,8,折叠,9,隐藏,advcl
4992,9,隐藏,0,root,root
4992,10,此,11,楼查,det
4992,11,楼查,13,楼,nmod
4992,12,看此,13,楼,compound
4992,13,楼,16,层,nmod
4992,14,1,16,层,nummod
4992,15,该楼,16,层,compound
4992,16,层,18,违规,nsubj
4992,17,疑似,18,违规,advcl
4992,18,违规,23,隐藏,advcl
4992,19,已,23,隐藏,advmod
4992,20,被,23,隐藏,aux:pass
4992,21,系统,23,隐藏,nsubj
4992,22,折叠,23,隐藏,advcl
4992,23,隐藏,26,看,advcl
4992,24,此,25,楼查,det
4992,25,楼查,26,看,nsubj
4992,26,看,9,隐藏,ccomp
4992,27,此楼,26,看,obj
4992,28,龙子,29,湖,compound
4992,29,湖,30,家,compound
4992,30,家,32,租房,nmod
4992,31,属院,32,租房,nmod
4992,32,租房,26,看,obj
4992,33,QQ群1003109629,35,层,nummod
4992,34,该楼,35,层,compound
4992,35,层,37,违规,nsubj
4992,36,疑似,37,违规,advcl
4992,37,违规,42,隐藏,advcl
4992,38,已,42,隐藏,advmod
4992,39,被,42,隐藏,aux:pass
4992,40,系统,42,隐藏,nsubj
4992,41,折叠,42,隐藏,advcl
4992,42,隐藏,45,看,ccomp
4992,43,此,44,楼查,det
4992,44,楼查,42,隐藏,obj
4992,45,看,112,是,advcl
4992,46,此楼,48,层,nmod
4992,47,该楼,48,层,compound
4992,48,层,50,违规,nsubj
4992,49,疑似,50,违规,advcl
4992,50,违规,55,隐藏,advcl
4992,51,已,55,隐藏,advmod
4992,52,被,55,隐藏,aux:pass
4992,53,系统,55,隐藏,nsubj
4992,54,折叠,55,隐藏,advcl
4992,55,隐藏,45,看,ccomp
4992,56,此,57,楼查,det
4992,57,楼查,55,隐藏,obj
4992,58,看此,55,隐藏,advcl
4992,59,楼天,55,隐藏,obj
4992,60,该,61,楼,det
4992,61,楼,62,层,compound
4992,62,层,64,违规,nsubj
4992,63,疑似,64,违规,advcl
4992,64,违规,69,隐藏,advcl
4992,65,已,69,隐藏,advmod
4992,66,被,69,隐藏,aux:pass
4992,67,系统,69,隐藏,nsubj
4992,68,折叠,69,隐藏,advcl
4992,69,隐藏,72,看,advcl
4992,70,此,71,楼查,det
4992,71,楼查,69,隐藏,obj
4992,72,看,112,是,advcl
4992,73,此楼,72,看,obj
4992,74,我,76,报名,nsubj
4992,75,要,76,报名,aux
