eng_surp,zh_surp,
5.2412934,5.50172,0.2604266
5.840043,3.497618,-2.342425
2.2074938,4.669745,2.4622512
4.700704,2.467316,-2.233388
3.8816152,4.4676676,0.5860524
1.555321,3.497618,1.942297
5.840043,1.6189569,-4.2210861
5.840043,3.497618,-2.342425
2.0408018,2.1462324,0.1054306
2.8290386,2.7688878,-0.0601508
1.4044223,5.630717,4.2262947
3.991511,2.7274618,-1.2640492
4.3664193,5.630717,1.2642977
4.980773,3.497618,-1.483155
1.7988532,4.9487543,3.1499011
4.89071,2.9730263,-1.9176837
2.1681285,4.9487543,2.7806258
3.4856129,3.497618,0.0120051
5.840043,3.497618,-2.342425
5.591405,5.0596094,-0.5317956
5.3125896,5.630717,0.3181274
2.7389264,5.630717,2.8917906
2.4984846,2.7688878,0.2704032
3.032883,2.6435702,-0.3893128
3.4494674,5.3656597,1.9161923
2.2007825,2.7688878,0.5681053
4.3474703,5.630717,1.2832467
3.1501498,1.7531074,-1.3970424
3.6630464,5.2088337,1.5457873
1.9804219,2.9804463,1.0000244
2.415916,4.285574,1.869658
1.4044223,2.0009315,0.5965092
5.840043,3.497618,-2.342425
6.945077,5.630717,-1.31436
3.3322575,3.497618,0.1653605
5.840043,3.497618,-2.342425
2.1681285,2.0287743,-0.1393542
5.840043,3.497618,-2.342425
1.4044223,2.9689074,1.5644851
2.1681285,4.4676676,2.2995391
5.840043,3.8933115,-1.9467315
1.4044223,2.0287743,0.624352
3.4533527,5.2088337,1.755481
3.8160279,2.0009315,-1.8150964
2.1681285,4.20795,2.0398215
1.4044223,3.1927414,1.7883191
5.6129646,5.630717,0.0177524
3.8198967,4.5773764,0.7574797
1.728569,4.173788,2.445219
2.0172307,4.1576653,2.1404346
1.8430461,2.6656568,0.8226107
2.554887,5.0596094,2.5047224
2.0408018,2.1462324,0.1054306
6.945077,4.285574,-2.659503
1.4044223,2.0287743,0.624352
3.7019696,4.4676676,0.765698
5.840043,4.8605194,-0.9795236
2.1681285,4.9487543,2.7806258
5.840043,1.7531074,-4.0869356
4.9251695,5.630717,0.7055475
3.109845,5.630717,2.520872
5.840043,3.497618,-2.342425
2.2074938,5.630717,3.4232232
3.010745,4.62111,1.610365
2.728928,2.9658437,0.2369157
2.7389264,2.0287743,-0.7101521
3.845385,2.0009315,-1.8444535
4.865898,2.0009315,-2.8649665
5.840043,3.497618,-2.342425
2.1681285,4.4676676,2.2995391
2.7389264,4.8605194,2.121593
4.7138643,2.0287743,-2.68509
2.918483,2.1462324,-0.7722506
2.1946468,4.058983,1.8643362
3.962119,5.2088337,1.2467147
2.1681285,2.0287743,-0.1393542
2.4958913,4.4676676,1.9717763
2.4985485,2.9538004,0.4552519
2.4457333,4.4676676,2.0219343
2.918483,2.6656568,-0.2528262
0.8140271,2.1462324,1.3322053
2.1681285,5.630717,3.4625885
5.840043,3.497618,-2.342425
2.1253185,4.20795,2.0826315
2.415916,3.1927414,0.7768254
1.4044223,5.50172,4.0972977
1.8430461,2.6656568,0.8226107
5.840043,3.497618,-2.342425
2.918483,1.6189569,-1.2995261
5.840043,1.6189569,-4.2210861
1.8430461,4.354512,2.5114659
2.1253185,5.630717,3.5053985
6.1544275,5.630717,-0.5237105
6.618417,2.0009315,-4.6174855
2.4984846,5.3656597,2.8671751
4.865898,5.630717,0.764819
3.666898,3.497618,-0.16928
2.1681285,4.8605194,2.6923909
1.7541965,2.0009315,0.246735
5.840043,3.497618,-2.342425
4.80335,5.50172,0.69837
5.840043,3.497618,-2.342425
2.9715788,2.0009315,-0.9706473
5.840043,3.497618,-2.342425
1.728569,0.69700265,-1.03156635
5.771221,5.630717,-0.140504
1.4044223,3.1927414,1.7883191
2.918483,4.787219,1.868736
5.840043,3.9682677,-1.8717753
5.840043,5.630717,-0.209326
5.840043,3.497618,-2.342425
2.9881597,2.1462324,-0.8419273
2.1681285,2.1462324,-0.0218961
2.2007825,3.0441597,0.8433772
1.4044223,2.9868073,1.582385
4.3100934,4.669745,0.3596516
1.4044223,3.497618,2.0931957
5.840043,3.497618,-2.342425
2.5248864,4.8605194,2.335633
2.918483,1.6189569,-1.2995261
5.840043,2.8962061,-2.9438369
1.4044223,2.0009315,0.5965092
5.840043,3.497618,-2.342425
5.840043,3.497618,-2.342425
5.089051,4.787219,-0.301832
2.291965,4.9487543,2.6567893
2.1681285,4.4676676,2.2995391
3.1884286,4.787219,1.5987904
2.1681285,5.630717,3.4625885
2.1681285,4.4676676,2.2995391
2.7261438,2.1462324,-0.5799114
5.840043,3.497618,-2.342425
5.840043,5.3656597,-0.4743833
3.050775,5.3656597,2.3148847
5.21399,5.50172,0.28773
2.7389264,4.5012493,1.7623229
1.4044223,5.3656597,3.9612374
2.2074938,5.2088337,3.0013399
1.8430461,3.7482193,1.9051732
5.440359,4.4676676,-0.9726914
2.5903785,4.4676676,1.8772891
3.109845,4.4676676,1.3578226
2.6304026,2.5700052,-0.0603974
1.4044223,4.5773764,3.1729541
2.0172307,4.787219,2.7699883
1.8430461,4.669745,2.8266989
5.840043,5.630717,-0.209326
5.260498,5.630717,0.370219
4.460548,4.9487543,0.4882063
3.5642424,4.787219,1.2229766
1.3666971,4.8605194,3.4938223
1.4044223,5.2088337,3.8044114
2.1274493,3.497618,1.3701687
3.010745,4.62111,1.610365
3.1501498,3.141036,-0.0091138
1.4044223,5.0596094,3.6551871
5.059712,4.5012493,-0.5584627
5.840043,3.497618,-2.342425
1.4044223,2.0287743,0.624352
2.4936142,4.082466,1.5888518
2.2074938,3.497618,1.2901242
4.965575,2.799698,-2.165877
4.364024,4.9487543,0.5847303
2.4984846,5.630717,3.1322324
6.945077,5.630717,-1.31436
3.0391846,5.0596094,2.0204248
1.4044223,2.0287743,0.624352
4.2896705,4.4676676,0.1779971
1.8430461,1.6189569,-0.2240892
2.554887,3.497618,0.942731
4.635513,2.996527,-1.638986
2.7389264,5.630717,2.8917906
2.5248864,2.0287743,-0.4961121
2.1681285,4.058983,1.8908545
6.945077,1.6189569,-5.3261201
2.6249056,3.497618,0.8727124
4.582948,2.0287743,-2.5541737
2.1681285,4.4676676,2.2995391
2.4984846,2.467316,-0.0311686
3.3338575,4.5012493,1.1673918
2.1681285,2.1462324,-0.0218961
4.965575,4.8605194,-0.1050556
6.945077,1.6189569,-5.3261201
2.4985485,1.6189569,-0.8795916
5.840043,3.497618,-2.342425
1.4044223,2.7147827,1.3103604
2.7389264,5.630717,2.8917906
1.4044223,5.630717,4.2262947
2.1274493,3.497618,1.3701687
4.89071,2.0009315,-2.8897785
2.2007825,5.630717,3.4299345
5.840043,2.9804463,-2.8595967
1.8430461,4.098564,2.2555179
2.6304026,2.0009315,-0.6294711
4.4134035,2.0009315,-2.412472
2.2250817,2.799698,0.5746163
3.7019696,3.0064692,-0.6955004
2.4591918,2.0287743,-0.4304175
5.9218626,5.50172,-0.4201426
2.5903785,4.4676676,1.8772891
2.226341,4.011261,1.78492
4.3474703,5.630717,1.2832467
5.840043,1.6189569,-4.2210861
6.945077,1.6189569,-5.3261201
1.728569,4.787219,3.05865
2.1681285,2.0287743,-0.1393542
2.6665251,1.6189569,-1.0475682
2.4984846,4.1905336,1.692049
1.4044223,2.9538004,1.5493781
3.3396797,3.9682677,0.628588
5.16405,5.3656597,0.2016097
5.840043,3.497618,-2.342425
3.060125,5.3656597,2.3055347
2.1681285,5.3656597,3.1975312
1.4044223,5.630717,4.2262947
5.411621,1.6189569,-3.7926641
3.010745,4.20795,1.197205
2.415916,4.1905336,1.7746176
4.8561378,2.9538004,-1.9023374
3.010745,1.6189569,-1.3917881
3.865175,5.50172,1.636545
4.79319,5.630717,0.837527
4.79319,5.3656597,0.5724697
4.0958734,4.354512,0.2586386
2.4984846,2.5225239,0.0240393
2.1681285,4.9487543,2.7806258
3.465551,5.50172,2.036169
1.9052911,5.2088337,3.3035426
6.945077,2.1462324,-4.7988446
1.5715743,3.497618,1.9260437
5.840043,3.497618,-2.342425
5.840043,5.630717,-0.209326
5.840043,3.497618,-2.342425
5.2805915,3.497618,-1.7829735
3.7019696,3.0064692,-0.6955004
6.945077,2.0009315,-4.9441455
5.5144987,5.50172,-0.0127787
1.555321,5.50172,3.946399
1.4044223,3.497618,2.0931957
2.2250817,2.6372635,0.4121818
2.1681285,2.0287743,-0.1393542
1.555321,3.497618,1.942297
1.4044223,5.2088337,3.8044114
5.840043,3.497618,-2.342425
5.840043,3.497618,-2.342425
2.1253185,2.7147827,0.5894642
1.4044223,1.6189569,0.2145346
1.4044223,5.0596094,3.6551871
5.0984936,5.2088337,0.1103401
1.4044223,4.787219,3.3827967
1.4044223,4.1576653,2.753243
3.109845,2.0009315,-1.1089135
2.6304026,2.0009315,-0.6294711
2.1681285,3.8933115,1.725183
2.9049714,5.630717,2.7257456
5.840043,3.497618,-2.342425
2.728928,2.9658437,0.2369157
2.1681285,4.170724,2.0025955
5.840043,3.497618,-2.342425
5.840043,3.497618,-2.342425
1.4044223,1.7983218,0.3938995
2.4457333,4.4676676,2.0219343
1.4044223,5.630717,4.2262947
1.4044223,5.2088337,3.8044114
2.4984846,2.9547913,0.4563067
1.4044223,1.6189569,0.2145346
1.4044223,2.467316,1.0628937
1.4044223,5.50172,4.0972977
5.840043,3.497618,-2.342425
5.840043,3.497618,-2.342425
2.1681285,1.6189569,-0.5491716
2.7261438,2.1462324,-0.5799114
3.991511,5.2088337,1.2173227
2.7974894,2.1462324,-0.651257
1.8430461,3.7482193,1.9051732
2.1681285,4.4676676,2.2995391
5.2805915,4.5773764,-0.7032151
2.1946468,4.058983,1.8643362
2.1681285,4.20795,2.0398215
3.8236656,5.50172,1.6780544
2.2250817,3.497618,1.2725363
2.1681285,5.630717,3.4625885
1.8430461,4.6707335,2.8276874
3.865175,5.3656597,1.5004847
2.2007825,2.9538004,0.7530179
2.2007825,2.5700052,0.3692227
5.532486,3.497618,-2.034868
1.4044223,2.0009315,0.5965092
2.5248864,2.1462324,-0.378654
2.4984846,5.630717,3.1322324
3.8198967,4.5773764,0.7574797
2.6304026,2.0009315,-0.6294711
1.4044223,4.5773764,3.1729541
2.1681285,1.7531074,-0.4150211
2.1681285,2.0009315,-0.167197
3.109845,2.926831,-0.183014
5.840043,2.0009315,-3.8391115
1.4044223,3.497618,2.0931957
6.945077,5.50172,-1.443357
5.840043,2.0009315,-3.8391115
2.1618943,2.343508,0.1816137
1.4044223,5.50172,4.0972977
5.1686993,5.3656597,0.1969604
1.4044223,5.630717,4.2262947
2.4984846,4.1905336,1.692049
2.1681285,4.4676676,2.2995391
3.7771857,4.9487543,1.1715686
2.1253185,3.497618,1.3722995
4.284452,5.3656597,1.0812077
5.540118,2.0009315,-3.5391865
3.010745,4.20795,1.197205
6.1544275,2.0009315,-4.153496
5.840043,3.497618,-2.342425
3.6630464,5.630717,1.9676706
3.1501498,5.630717,2.4805672
5.148603,5.630717,0.482114
3.8375292,5.630717,1.7931878
2.5248864,2.0287743,-0.4961121
2.2250817,5.630717,3.4056353
5.840043,3.497618,-2.342425
5.840043,3.497618,-2.342425
5.141081,5.630717,0.489636
5.4806147,3.497618,-1.9829967
1.4044223,4.2450304,2.8406081
1.4044223,4.173788,2.7693657
5.840043,3.497618,-2.342425
5.8790283,2.7688878,-3.1101405
1.4044223,2.467316,1.0628937
3.6630464,2.0009315,-1.6621149
2.1681285,4.4676676,2.2995391
3.109845,3.9682677,0.8584227
1.4044223,5.2088337,3.8044114
1.4044223,5.2088337,3.8044114
1.9052911,3.6292984,1.7240073
6.945077,3.497618,-3.447459
3.1501498,4.8605194,1.7103696
5.840043,4.5773764,-1.2626666
2.1253185,2.7147827,0.5894642
2.2250817,5.50172,3.2766383
6.945077,5.630717,-1.31436
2.7011375,2.1462324,-0.5549051
6.945077,3.497618,-3.447459
4.0582128,5.630717,1.5725042
4.903061,5.630717,0.727656
2.918483,1.6189569,-1.2995261
5.840043,3.497618,-2.342425
2.5248864,3.497618,0.9727316
2.1681285,4.20795,2.0398215
2.554887,1.6189569,-0.9359301
3.8882306,2.0009315,-1.8872991
2.7389264,4.285574,1.5466476
2.5903785,4.4676676,1.8772891
2.4984846,5.50172,3.0032354
4.284452,5.630717,1.346265
5.840043,3.497618,-2.342425
3.465551,2.0287743,-1.4367767
3.109845,4.9487543,1.8389093
6.239068,2.9719927,-3.2670753
2.7261438,5.2088337,2.4826899
3.7019696,4.4676676,0.765698
2.2007825,2.9538004,0.7530179
2.2074938,5.630717,3.4232232
2.5248864,5.630717,3.1058306
3.3338575,2.0287743,-1.3050832
6.945077,4.4676676,-2.4774094
3.9231536,4.787219,0.8640654
2.2074938,4.20795,2.0004562
5.840043,2.1462324,-3.6938106
4.7315316,5.630717,0.8991854
2.1681285,2.0287743,-0.1393542
5.840043,5.630717,-0.209326
5.5708637,5.630717,0.0598533
1.4044223,5.630717,4.2262947
2.1681285,2.0287743,-0.1393542
2.1681285,4.285574,2.1174455
2.7011375,3.497618,0.7964805
1.8430461,5.630717,3.7876709
2.918483,3.497618,0.579135
1.4044223,3.497618,2.0931957
2.1274493,3.497618,1.3701687
2.1681285,2.799698,0.6315695
5.840043,4.011261,-1.828782
1.4044223,5.50172,4.0972977
3.796496,2.467316,-1.32918
2.1550725,2.94112,0.7860475
5.840043,3.497618,-2.342425
1.4044223,2.7147827,1.3103604
2.554887,3.9682677,1.4133807
6.083623,2.9804463,-3.1031767
3.991511,5.2088337,1.2173227
3.5782218,2.6358333,-0.9423885
5.840043,4.669745,-1.170298
1.4044223,3.0031297,1.5987074
4.1286664,3.8933115,-0.2353549
2.2074938,3.497618,1.2901242
2.1681285,5.630717,3.4625885
4.0989366,5.50172,1.4027834
6.3442974,5.630717,-0.7135804
1.4044223,2.0009315,0.5965092
2.7261438,2.1462324,-0.5799114
6.945077,2.0009315,-4.9441455
1.7988532,4.9487543,3.1499011
1.4044223,2.0009315,0.5965092
5.840043,3.497618,-2.342425
2.728928,1.6189569,-1.1099711
5.840043,2.0009315,-3.8391115
4.6974473,3.497618,-1.1998293
4.2896705,5.630717,1.3410465
5.840043,5.2088337,-0.6312093
2.4591918,3.0031297,0.5439379
1.4044223,5.50172,4.0972977
2.918483,1.6189569,-1.2995261
4.8298626,5.630717,0.8008544
5.532486,5.630717,0.098231
1.4044223,2.0009315,0.5965092
2.1681285,4.4676676,2.2995391
1.8430461,5.630717,3.7876709
3.7019696,5.630717,1.9287474
5.840043,3.497618,-2.342425
1.4044223,5.50172,4.0972977
1.8430461,1.6189569,-0.2240892
6.945077,1.6189569,-5.3261201
1.8430461,4.20795,2.3649039
4.4134035,2.0009315,-2.412472
5.840043,4.5773764,-1.2626666
4.00359,5.630717,1.627127
2.918483,5.630717,2.712234
5.308054,4.9487543,-0.3592997
2.2007825,2.9538004,0.7530179
2.554887,3.497618,0.942731
2.7261438,1.7531074,-0.9730364
1.4044223,4.407955,3.0035327
1.4044223,4.787219,3.3827967
1.4044223,5.50172,4.0972977
2.1681285,5.630717,3.4625885
2.291965,1.7983218,-0.4936432
5.3793173,2.0009315,-3.3783858
2.2250817,2.7274618,0.5023801
1.4044223,2.0009315,0.5965092
1.8430461,2.0009315,0.1578854
2.7389264,3.497618,0.7586916
2.1681285,5.630717,3.4625885
5.840043,3.497618,-2.342425
2.7974894,2.1462324,-0.651257
1.728569,5.630717,3.902148
1.4044223,3.497618,2.0931957
2.4984846,3.497618,0.9991334
3.010745,4.62111,1.610365
4.9537306,5.630717,0.6769864
2.918483,1.6189569,-1.2995261
5.840043,3.497618,-2.342425
5.840043,4.5773764,-1.2626666
5.840043,4.5773764,-1.2626666
4.739716,2.0009315,-2.7387845
5.308054,1.6189569,-3.6890971
2.857458,2.0009315,-0.8565265
6.0227604,1.6189569,-4.4038035
2.1681285,4.4676676,2.2995391
5.840043,3.497618,-2.342425
2.4984846,2.5225239,0.0240393
4.582948,3.5254197,-1.0575283
2.918483,2.0009315,-0.9175515
6.945077,5.630717,-1.31436
6.945077,1.6189569,-5.3261201
1.4044223,5.0596094,3.6551871
5.840043,3.497618,-2.342425
3.4221182,1.6189569,-1.8031613
5.3238025,4.9487543,-0.3750482
6.1544275,5.630717,-0.5237105
2.1681285,2.0287743,-0.1393542
4.6974473,2.0287743,-2.668673
6.945077,2.3499491,-4.5951279
3.691493,5.630717,1.939224
3.032883,5.3656597,2.3327767
1.8430461,4.011261,2.1682149
2.4591918,5.2088337,2.7496419
4.133037,4.4676676,0.3346306
5.2704287,4.62111,-0.6493187
3.677838,5.630717,1.952879
2.5248864,2.1462324,-0.378654
3.991511,5.2088337,1.2173227
2.8899388,5.50172,2.6117812
2.5248864,2.1462324,-0.378654
1.4044223,5.50172,4.0972977
1.4044223,2.7147827,1.3103604
4.424719,3.497618,-0.927101
2.1681285,4.4676676,2.2995391
5.840043,3.497618,-2.342425
2.4457333,5.0596094,2.6138761
2.291965,4.9487543,2.6567893
6.815943,2.0009315,-4.8150115
1.4044223,2.8901799,1.4857576
3.8375292,5.630717,1.7931878
3.7019696,4.4676676,0.765698
2.4984846,5.50172,3.0032354
5.840043,3.497618,-2.342425
5.840043,3.497618,-2.342425
1.4044223,3.1927414,1.7883191
4.2896705,4.4676676,0.1779971
5.840043,3.497618,-2.342425
4.980773,1.7983218,-3.1824512
2.1681285,2.1462324,-0.0218961
2.5903785,4.4676676,1.8772891
6.0227604,5.630717,-0.3920434
2.7974894,5.630717,2.8332276
2.5248864,2.0009315,-0.5239549
3.7019696,4.4676676,0.765698
3.010745,4.20795,1.197205
5.3793173,5.630717,0.2513997
2.7012267,2.1462324,-0.5549943
5.4491844,5.630717,0.1815326
2.1681285,1.6189569,-0.5491716
2.8619413,1.6189569,-1.2429844
5.840043,3.497618,-2.342425
3.6034074,5.630717,2.0273096
1.4044223,2.0009315,0.5965092
5.9218626,5.630717,-0.2911456
4.582948,5.2088337,0.6258857
4.3178663,5.630717,1.3128507
3.3303745,2.9259017,-0.4044728
1.4044223,3.497618,2.0931957
2.2074938,5.50172,3.2942262
5.711828,2.6435702,-3.0682578
6.945077,2.0009315,-4.9441455
3.991511,4.9487543,0.9572433
2.0408018,4.669745,2.6289432
5.342226,2.0009315,-3.3412945
2.2250817,4.20795,1.9828683
2.0408018,5.2088337,3.1680319
2.918483,5.630717,2.712234
2.918483,1.6189569,-1.2995261
2.2250817,5.3656597,3.140578
6.945077,3.497618,-3.447459
2.1681285,4.4676676,2.2995391
2.2074938,2.343508,0.1360142
2.554887,5.630717,3.07583
4.980773,3.497618,-1.483155
1.5715743,2.1462324,0.5746581
2.291965,1.7983218,-0.4936432
5.840043,3.497618,-2.342425
1.4044223,3.497618,2.0931957
1.4044223,3.1927414,1.7883191
5.840043,2.1462324,-3.6938106
3.2227793,2.1462324,-1.0765469
5.840043,1.5535603,-4.2864827
5.840043,2.9538004,-2.8862426
2.5903785,4.4676676,1.8772891
5.840043,3.497618,-2.342425
6.945077,1.6189569,-5.3261201
5.0851774,4.1547117,-0.9304657
2.1681285,2.0009315,-0.167197
5.711828,5.630717,-0.081111
6.945077,5.630717,-1.31436
1.555321,3.497618,1.942297
2.4488244,4.787219,2.3383946
4.7338367,5.630717,0.8968803
2.2074938,4.354512,2.1470182
5.840043,3.497618,-2.342425
1.4044223,2.6656568,1.2612345
2.5248864,4.354512,1.8296256
5.840043,1.0418217,-4.7982213
4.1286664,3.8933115,-0.2353549
4.800256,4.787219,-0.013037
4.1286664,3.8933115,-0.2353549
6.3442974,4.011261,-2.3330364
5.840043,3.497618,-2.342425
3.8236656,5.50172,1.6780544
2.2074938,5.50172,3.2942262
3.7019696,5.50172,1.7997504
4.800256,3.497618,-1.302638
5.840043,3.497618,-2.342425
4.635513,5.630717,0.995204
3.6630464,5.2088337,1.5457873
2.5903785,3.497618,0.9072395
2.1681285,4.4676676,2.2995391
2.1681285,3.0064692,0.8383407
2.1253185,2.5700052,0.4446867
5.840043,3.497618,-2.342425
6.945077,1.7983218,-5.1467552
2.4591918,2.0287743,-0.4304175
3.1501498,2.1462324,-1.0039174
3.7019696,3.0064692,-0.6955004
5.840043,5.630717,-0.209326
2.918483,5.50172,2.583237
2.1681285,2.0287743,-0.1393542
5.840043,3.497618,-2.342425
2.2074938,2.9233305,0.7158367
2.7974894,4.9487543,2.1512649
5.840043,5.50172,-0.338323
2.7974894,2.1462324,-0.651257
6.945077,5.630717,-1.31436
1.8430461,3.7482193,1.9051732
2.5248864,2.1462324,-0.378654
1.4044223,3.497618,2.0931957
5.591405,5.0596094,-0.5317956
5.840043,1.6189569,-4.2210861
2.6304026,2.0009315,-0.6294711
5.840043,3.497618,-2.342425
2.1681285,5.630717,3.4625885
5.840043,3.497618,-2.342425
5.840043,2.0009315,-3.8391115
5.840043,3.497618,-2.342425
5.392421,5.630717,0.238296
2.7389264,5.630717,2.8917906
2.4984846,5.0596094,2.5611248
3.010745,5.50172,2.490975
3.1501498,4.9487543,1.7986045
6.945077,1.6189569,-5.3261201
6.945077,2.1462324,-4.7988446
2.1681285,3.497618,1.3294895
3.7019696,2.0009315,-1.7010381
2.4591918,1.7983218,-0.66087
5.840043,3.497618,-2.342425
3.010745,4.62111,1.610365
6.945077,5.630717,-1.31436
5.840043,3.497618,-2.342425
1.4044223,4.9487543,3.544332
3.4533527,2.0009315,-1.4524212
2.1946468,5.50172,3.3070732
4.20496,4.9487543,0.7437943
4.9161906,2.0009315,-2.9152591
4.865898,3.497618,-1.36828
4.338517,4.4676676,0.1291506
3.010745,4.20795,1.197205
1.4044223,4.407955,3.0035327
5.840043,3.497618,-2.342425
2.918483,1.6189569,-1.2995261
1.4044223,4.8605194,3.4560971
5.319148,5.630717,0.311569
5.840043,3.6292984,-2.2107446
1.8430461,3.7482193,1.9051732
1.4044223,4.9487543,3.544332
2.9881597,5.0596094,2.0714497
4.6123724,2.0009315,-2.6114409
5.840043,3.497618,-2.342425
2.2074938,1.6189569,-0.5885369
5.342226,2.0009315,-3.3412945
1.7988532,2.9547913,1.1559381
3.8039806,5.3656597,1.5616791
5.3542414,2.0009315,-3.3533099
5.840043,3.497618,-2.342425
3.010745,4.62111,1.610365
5.840043,4.4074154,-1.4326276
2.2074938,4.9487543,2.7412605
5.840043,3.497618,-2.342425
4.424719,5.0596094,0.6348904
1.555321,3.497618,1.942297
2.4984846,2.9547913,0.4563067
2.1681285,4.9487543,2.7806258
4.2896705,4.4676676,0.1779971
5.840043,3.497618,-2.342425
3.7019696,4.4676676,0.765698
4.1506224,5.3656597,1.2150373
2.1681285,2.0009315,-0.167197
3.431938,4.1099396,0.6780016
5.840043,2.0009315,-3.8391115
2.2250817,4.354512,2.1294303
2.7389264,5.630717,2.8917906
3.0370567,4.173788,1.1367313
1.4044223,3.497618,2.0931957
5.411621,3.8933115,-1.5183095
2.1681285,2.1462324,-0.0218961
2.2074938,5.2088337,3.0013399
6.618417,5.630717,-0.9877
2.4958913,5.50172,3.0058287
4.810258,5.630717,0.820459
2.1681285,2.1462324,-0.0218961
2.1681285,2.1462324,-0.0218961
5.2507896,3.497618,-1.7531716
3.4221182,4.2260942,0.803976
5.411621,3.497618,-1.914003
5.840043,2.1462324,-3.6938106
5.21399,4.9487543,-0.2652357
2.4984846,5.630717,3.1322324
2.1681285,4.4676676,2.2995391
5.840043,3.497618,-2.342425
2.2250817,5.630717,3.4056353
2.2074938,4.20795,2.0004562
2.9626713,2.8234763,-0.139195
3.7909799,1.7531074,-2.0378725
6.945077,2.1462324,-4.7988446
5.156258,2.0009315,-3.1553265
4.7344456,3.497618,-1.2368276
5.840043,3.497618,-2.342425
6.083623,3.1927414,-2.8908816
5.9218626,5.630717,-0.2911456
5.65959,4.8605194,-0.7990706
1.4044223,5.630717,4.2262947
2.918483,1.6189569,-1.2995261
,,360.213334
,,0.244046974
