sentence id,word id,word,head id,head,deprel
5201,56,，,86,看,punct
5201,57,找,86,看,advcl
5201,58,我,59,享,nsubj
5201,59,享,86,看,advcl
5201,60,1,61,折,nummod
5201,61,折,62,优惠,nmod
5201,62,优惠,59,享,obj
5201,63,，,86,看,punct
5201,64,经常,72,信来,advmod
5201,65,在,70,聊我,case
5201,66,外吃,67,饭,compound
5201,67,饭,70,聊我,nmod
5201,68,的,67,饭,case:dec
5201,69,亲私,70,聊我,amod
5201,70,聊我,72,信来,obl
5201,71,微,72,信来,advmod
5201,72,信来,86,看,advcl
5201,73,领哦,86,看,advcl
5201,74,15826773185,76,层,nummod
5201,75,该楼,76,层,compound
5201,76,层,78,违规,nsubj
5201,77,疑似,78,违规,advcl
5201,78,违规,86,看,advcl
5201,79,已,86,看,advmod
5201,80,被,86,看,aux:pass
5201,81,系统,83,隐藏,nsubj
5201,82,折叠,86,看,advcl
5201,83,隐藏,86,看,advcl
5201,84,此,85,楼查,det
5201,85,楼查,83,隐藏,obj
5201,86,看,12,看,parataxis
5201,87,此楼,86,看,obj
5201,88,。,12,看,punct
5202,1,该,2,楼层,det
5202,2,楼层,15,通知,nsubj:pass
5202,3,疑似,4,违规,advcl
5202,4,违规,9,隐藏,advcl
5202,5,已,9,隐藏,advmod
5202,6,被,9,隐藏,aux:pass
5202,7,系统,8,折叠,nsubj
5202,8,折叠,9,隐藏,advcl
5202,9,隐藏,12,看,advcl
5202,10,此,11,楼查,det
5202,11,楼查,9,隐藏,obj
5202,12,看,15,通知,advcl
5202,13,此楼,12,看,obj
5202,14,通知,15,通知,advcl
5202,15,通知,0,root,root
5202,16,：,15,通知,punct
5202,1,咱们,4,组建,nsubj
5202,2,这,3,边,det
5202,3,边,4,组建,nsubj
5202,4,组建,0,root,root
5202,5,了,4,组建,aux:aspect
5202,6,一,7,个,nummod
5202,7,个,10,群,nmod
5202,8,PS,10,群,nmod
5202,9,学习,10,群,compound
5202,10,群,4,组建,obj
5202,11,，,4,组建,punct
5202,12,教大,13,家,compound
5202,13,家,20,有,nsubj
5202,14,免费,15,学习,advmod
5202,15,学习,20,有,advcl
5202,16,PS,18,技能,nmod
5202,17,相关,18,技能,amod
5202,18,技能,15,学习,obj
5202,19,每天,20,有,advmod
5202,20,有,4,组建,parataxis
5202,21,直播,22,教学,nmod
5202,22,教学,20,有,obj
5202,23,。,4,组建,punct
5203,1,还,2,有,mark
5203,2,有,0,root,root
5203,3,软件,4,教,compound
5203,4,教,6,下载,nsubj
5203,5,大家,6,下载,nsubj
5203,6,下载,2,有,ccomp
5203,7,。,2,有,punct
5204,1,想,6,制作,aux
5204,2,学习,6,制作,advcl
5204,3,视频,4,剪辑,nmod
5204,4,剪辑,2,学习,obj
5204,5,特效,6,制作,advcl
5204,6,制作,0,root,root
5204,7,短视,8,频制作,nmod
5204,8,频制作,6,制作,obj
5204,9,。,6,制作,punct
5205,1,平面,3,人物,nmod
5205,2,设计,3,人物,nmod
5205,3,人物,0,root,root
5205,4,精修,8,作,amod
5205,5,海报,8,作,nmod
5205,6,宣传,8,作,nmod
5205,7,册制,8,作,compound
5205,8,作,3,人物,appos
5205,9,等,8,作,acl
5205,10,这,11,块,det
5205,11,块,13,设计,clf
5205,12,平面,13,设计,nmod
5205,13,设计,8,作,appos
5205,14,。,3,人物,punct
5206,1,短视,2,频制作,nmod
5206,2,频制作,5,伙伴,acl:relcl
5206,3,的,2,频制作,mark:relcl
5206,4,小,5,伙伴,case:pref
5206,5,伙伴,7,联系,nsubj
5206,6,赶紧,7,联系,advmod
5206,7,联系,0,root,root
5206,8,我,11,申请,nsubj
5206,9,这,10,边,det
5206,10,边,11,申请,nsubj
5206,11,申请,7,联系,ccomp
5206,12,进学,13,习群,amod
5206,13,习群,11,申请,obj
5206,14,啦,11,申请,discourse
5206,15,.,7,联系,punct
5207,1,做,6,频,acl:relcl
5207,2,微商,3,制作,nsubj
5207,3,制作,1,做,ccomp
5207,4,*,3,制作,mark:relcl
5207,5,*视,6,频,compound
5207,6,频,14,哈,nsubj
5207,7,呀,8,平台,case
5207,8,平台,9,引流,nsubj
5207,9,引流,14,哈,csubj
5207,10,呀,9,引流,discourse
5207,11,都是,14,哈,cop
5207,12,可以,14,哈,aux
5207,13,的,12,可以,mark:relcl
5207,14,哈,0,root,root
5207,15,。,14,哈,punct
5208,1,该,2,楼层,det
5208,2,楼层,15,通知,nsubj:pass
5208,3,疑似,4,违规,advcl
5208,4,违规,9,隐藏,advcl
5208,5,已,9,隐藏,advmod
5208,6,被,9,隐藏,aux:pass
5208,7,系统,8,折叠,nsubj
5208,8,折叠,9,隐藏,advcl
5208,9,隐藏,12,看,advcl
5208,10,此,11,楼查,det
5208,11,楼查,9,隐藏,obj
5208,12,看,15,通知,advcl
5208,13,此楼,12,看,obj
5208,14,通知,15,通知,advcl
5208,15,通知,0,root,root
5208,16,：,15,通知,punct
5208,1,咱们,4,组建,nsubj
5208,2,这,3,边,det
5208,3,边,4,组建,nsubj
5208,4,组建,0,root,root
5208,5,了,4,组建,aux:aspect
5208,6,一,7,个,nummod
5208,7,个,10,群,nmod
5208,8,PS,10,群,nmod
5208,9,学习,10,群,compound
5208,10,群,4,组建,obj
5208,11,，,4,组建,punct
5208,12,教大,13,家,compound
5208,13,家,20,有,nsubj
5208,14,免费,15,学习,advmod
5208,15,学习,20,有,advcl
5208,16,PS,18,技能,nmod
5208,17,相关,18,技能,amod
5208,18,技能,15,学习,obj
5208,19,每天,20,有,advmod
5208,20,有,4,组建,parataxis
5208,21,直播,22,教学,nmod
5208,22,教学,20,有,obj
5208,23,。,4,组建,punct
5209,1,还,2,有,mark
5209,2,有,0,root,root
5209,3,软件,4,教,compound
5209,4,教,6,下载,nsubj
5209,5,大家,6,下载,nsubj
5209,6,下载,2,有,ccomp
5209,7,。,2,有,punct
5210,1,想,6,制作,aux
5210,2,学习,6,制作,advcl
5210,3,视频,4,剪辑,nmod
5210,4,剪辑,2,学习,obj
5210,5,特效,6,制作,advcl
5210,6,制作,0,root,root
5210,7,短视,8,频制作,nmod
5210,8,频制作,6,制作,obj
5210,9,。,6,制作,punct
5211,1,平面,3,人物,nmod
5211,2,设计,3,人物,nmod
5211,3,人物,0,root,root
5211,4,精修,8,作,amod
5211,5,海报,8,作,nmod
5211,6,宣传,8,作,nmod
5211,7,册制,8,作,compound
5211,8,作,3,人物,appos
5211,9,等,8,作,acl
5211,10,这,11,块,det
5211,11,块,13,设计,clf
5211,12,平面,13,设计,nmod
5211,13,设计,8,作,appos
5211,14,。,3,人物,punct
5212,1,短视,2,频制作,nmod
5212,2,频制作,5,伙伴,acl:relcl
5212,3,的,2,频制作,mark:relcl
5212,4,小,5,伙伴,case:pref
5212,5,伙伴,7,联系,nsubj
5212,6,赶紧,7,联系,advmod
5212,7,联系,0,root,root
5212,8,我,11,申请,nsubj
5212,9,这,10,边,det
5212,10,边,11,申请,nsubj
5212,11,申请,7,联系,ccomp
5212,12,进学,13,习群,amod
5212,13,习群,11,申请,obj
5212,14,啦,11,申请,discourse
5212,15,.,7,联系,punct
5213,1,做,6,频,acl:relcl
5213,2,微商,3,制作,nsubj
5213,3,制作,1,做,ccomp
5213,4,*,3,制作,mark:relcl
5213,5,*视,6,频,compound
5213,6,频,14,哈,nsubj
5213,7,呀,8,平台,case
5213,8,平台,9,引流,nsubj
5213,9,引流,14,哈,csubj
5213,10,呀,9,引流,discourse
5213,11,都是,14,哈,cop
5213,12,可以,14,哈,aux
5213,13,的,12,可以,mark:relcl
5213,14,哈,0,root,root
5213,15,。,14,哈,punct
5214,1,该,2,楼层,det
5214,2,楼层,12,看,nsubj:pass
5214,3,疑似,12,看,advcl
5214,4,违规,12,看,advcl
5214,5,已,12,看,advmod
5214,6,被,12,看,aux:pass
5214,7,系统,8,折叠,nsubj
5214,8,折叠,12,看,advcl
5214,9,隐藏,12,看,advcl
5214,10,此,11,楼查,det
5214,11,楼查,9,隐藏,obj
5214,12,看,0,root,root
5214,13,此楼,12,看,obj
5214,14,。,12,看,punct
5215,1,该,2,楼层,det
5215,2,楼层,12,看,nsubj
5215,3,疑似,12,看,advcl
5215,4,违规,12,看,advcl
5215,5,已,9,隐藏,advmod
5215,6,被,9,隐藏,aux:pass
5215,7,系统,9,隐藏,nsubj
5215,8,折叠,9,隐藏,advcl
5215,9,隐藏,12,看,advcl
5215,10,此,11,楼查,det
5215,11,楼查,9,隐藏,obj
5215,12,看,0,root,root
5215,13,此楼,12,看,obj
5215,14,我,17,回复,nsubj
5215,15,要,17,回复,aux
5215,16,报名,17,回复,advcl
5215,17,回复,12,看,ccomp
5215,18,：,17,回复,punct
5215,19,【,28,显摆,punct
5215,20,瓜分,28,显摆,advcl
5215,21,万,22,元,nummod
5215,22,元,23,奖金,clf
5215,23,奖金,20,瓜分,obj
5215,24,】,26,们,punct
5215,25,吧友,26,们,compound
5215,26,们,20,瓜分,obj
5215,27,来,28,显摆,mark
5215,28,显摆,17,回复,ccomp
5215,29,比,31,简章,case
5215,30,招生,31,简章,nmod
5215,31,简章,33,有用,nmod
5215,32,更,33,有用,advmod
5215,33,有用,35,校园,amod
5215,34,的,33,有用,mark:relcl
5215,35,校园,36,视,obl
5215,36,视,28,显摆,xcomp
5215,37,频吧,36,视,obj
5215,38,！,12,看,punct
5215,1,_,2,贴,nsubj
5215,2,贴,4,校园,acl:relcl
5215,3,吧,2,贴,mark:relcl
5215,4,校园,5,吧,nsubj
5215,5,吧,0,root,root
5215,6,_,5,吧,punct
5215,7,百度,11,层,nmod
5215,8,贴吧,11,层,amod
5215,9,该,10,楼,det
5215,10,楼,11,层,compound
5215,11,层,13,违规,nsubj
5215,12,疑似,13,违规,advcl
5215,13,违规,18,隐藏,advcl
5215,14,已,18,隐藏,advmod
5215,15,被,18,隐藏,aux:pass
5215,16,系统,18,隐藏,nsubj
5215,17,折叠,18,隐藏,advcl
5215,18,隐藏,24,有,advcl
5215,19,此,20,楼查,det
5215,20,楼查,18,隐藏,obj
5215,21,看,5,吧,parataxis
5215,22,此,23,楼,det
5215,23,楼,21,看,obj
5215,24,有,5,吧,parataxis
5215,25,需要,28,找,aux
5215,26,在,28,找,advcl
5215,27,济南,26,在,obj
5215,28,找,31,同学,acl:relcl
5215,29,工作,28,找,xcomp
5215,30,的,28,找,mark:relcl
5215,31,同学,24,有,obj
5215,32,吗,24,有,discourse
5215,33,？,5,吧,punct
5215,1,财税,2,行业,nmod
5215,2,行业,4,月薪过万,nsubj
5215,3,，,4,月薪过万,punct
5215,4,月薪过万,0,root,root
5215,5,，,4,月薪过万,punct
5215,6,上,8,封顶,nmod:tmod
5215,7,不,8,封顶,advmod
5215,8,封顶,4,月薪过万,parataxis
5215,9,，,4,月薪过万,punct
5215,10,电话,11,微信,nmod
5215,11,微信,21,隐藏,nsubj
5215,12,15665877302,14,层,nummod
5215,13,该楼,14,层,compound
5215,14,层,16,违规,nsubj
5215,15,疑似,16,违规,advcl
5215,16,违规,21,隐藏,advcl
5215,17,已,21,隐藏,advmod
5215,18,被,21,隐藏,aux:pass
5215,19,系统,21,隐藏,nsubj
5215,20,折叠,21,隐藏,advcl
5215,21,隐藏,27,有,advcl
5215,22,此,23,楼查,det
5215,23,楼查,21,隐藏,obj
5215,24,看,27,有,advcl
5215,25,此,26,楼,det
5215,26,楼,24,看,obj
5215,27,有,4,月薪过万,parataxis
5215,28,需要,31,找,aux
5215,29,在,31,找,advcl
5215,30,济南,29,在,obj
5215,31,找,34,同学,acl:relcl
5215,32,工作,31,找,xcomp
5215,33,的,31,找,mark:relcl
5215,34,同学,27,有,obj
5215,35,吗,27,有,discourse
5215,36,？,4,月薪过万,punct
5215,1,月薪过万,0,root,root
5215,2,，,1,月薪过万,punct
5215,3,上,5,封顶,nmod:tmod
5215,4,不,5,封顶,advmod
5215,5,封顶,1,月薪过万,ccomp
5215,6,，,1,月薪过万,punct
5215,7,电话,8,微信,nmod
5215,8,微信,11,层,nmod
5215,9,15665877302,11,层,nummod
5215,10,该楼,11,层,compound
5215,11,层,13,违规,nsubj
5215,12,疑似,13,违规,advcl
5215,13,违规,18,隐藏,advcl
5215,14,已,18,隐藏,advmod
5215,15,被,18,隐藏,aux:pass
5215,16,系统,18,隐藏,nsubj
5215,17,折叠,18,隐藏,advcl
5215,18,隐藏,21,看,advcl
5215,19,此,20,楼查,det
5215,20,楼查,18,隐藏,obj
5215,21,看,24,有,advcl
5215,22,此,23,楼,det
5215,23,楼,21,看,obj
5215,24,有,1,月薪过万,parataxis
5215,25,需要,28,找,aux
5215,26,在,28,找,advcl
5215,27,济南,26,在,obj
5215,28,找,31,同学,acl:relcl
5215,29,工作,28,找,xcomp
5215,30,的,28,找,mark:relcl
5215,31,同学,24,有,obj
5215,32,吗,24,有,discourse
5215,33,？,1,月薪过万,punct
5215,1,月薪过万,0,root,root
5215,2,，,1,月薪过万,punct
5215,3,上,5,封顶,nmod:tmod
5215,4,不,5,封顶,advmod
5215,5,封顶,1,月薪过万,ccomp
5215,6,，,1,月薪过万,punct
5215,7,电话,8,微信,nmod
5215,8,微信,11,层,nmod
5215,9,15665877302,11,层,nummod
5215,10,该楼,11,层,compound
5215,11,层,13,违规,nsubj
5215,12,疑似,13,违规,advcl
5215,13,违规,18,隐藏,advcl
5215,14,已,18,隐藏,advmod
5215,15,被,18,隐藏,aux:pass
5215,16,系统,18,隐藏,nsubj
5215,17,折叠,18,隐藏,advcl
5215,18,隐藏,21,看,advcl
5215,19,此,20,楼查,det
5215,20,楼查,18,隐藏,obj
5215,21,看,24,有,advcl
5215,22,此,23,楼,det
5215,23,楼,21,看,obj
5215,24,有,1,月薪过万,parataxis
5215,25,需要,28,找,aux
5215,26,在,28,找,advcl
5215,27,济南,26,在,obj
5215,28,找,31,同学,acl:relcl
5215,29,工作,28,找,xcomp
5215,30,的,28,找,mark:relcl
5215,31,同学,24,有,obj
5215,32,吗,24,有,discourse
5215,33,？,1,月薪过万,punct
5215,1,月薪过万,0,root,root
5215,2,，,1,月薪过万,punct
5215,3,上,5,封顶,nmod:tmod
5215,4,不,5,封顶,advmod
5215,5,封顶,1,月薪过万,ccomp
5215,6,，,1,月薪过万,punct
5215,7,电话,8,微信,nmod
5215,8,微信,11,层,nmod
5215,9,15665877302,11,层,nummod
5215,10,该楼,11,层,compound
5215,11,层,13,违规,nsubj
5215,12,疑似,13,违规,advcl
5215,13,违规,18,隐藏,advcl
5215,14,已,18,隐藏,advmod
5215,15,被,18,隐藏,aux:pass
5215,16,系统,18,隐藏,nsubj
5215,17,折叠,18,隐藏,advcl
5215,18,隐藏,21,看,advcl
5215,19,此,20,楼查,det
5215,20,楼查,18,隐藏,obj
5215,21,看,24,有,advcl
5215,22,此,23,楼,det
5215,23,楼,21,看,obj
5215,24,有,1,月薪过万,parataxis
5215,25,需要,28,找,aux
5215,26,在,28,找,advcl
5215,27,济南,26,在,obj
5215,28,找,31,同学,acl:relcl
5215,29,工作,28,找,xcomp
