,word_freq_zh,cs_word_pos_zh,cs_word_length_zh,ngram_surp_zh
75,9.155342537774730,AD,2,7.1807833
76,10.100805773947000,NN,2,7.239988
77,4.463178522257190,VC,1,4.2973504
78,4.681213610519310,CC,1,3.4306083
79,11.90869298800790,NN,2,7.239988
80,7.356490397161870,NN,2,7.2327523
81,13.55092348863310,NN,2,7.39772
82,5.753495111341640,AD,1,6.8863854
83,5.309630429407180,AD,1,6.2199664
84,7.4216633733223800,VA,1,6.94559
85,2.7277528723935400,DEG,1,4.1897306
86,10.671070256510900,NN,2,7.239988
87,2.7277528723935400,DEG,1,4.1897306
88,7.951912412664680,NN,2,7.1670523
89,7.602624788977460,AD,2,6.1919475
90,12.402924756515200,NN,2,7.1670523
91,8.403159408317100,NN,2,6.715567
92,4.514607578933670,P,1,4.3602476
93,7.8635213343132200,AD,1,6.928529
94,4.681213610519310,CC,1,3.4168775
95,14.602645647413700,VV,2,7.1670523
96,8.564008954910840,AD,2,7.1598167
97,8.909136347811960,NN,2,7.1807833
98,2.7277528723935400,DEG,1,4.1759996
99,2.7277528723935400,DEG,1,4.1759996
100,5.759027415452410,VV,1,4.4585123
101,2.7277528723935400,DEG,1,4.1759996
102,4.681213610519310,CC,1,3.4306083
103,6.294963404035600,CD,1,6.572656
104,11.90869298800790,NN,2,7.1807833
105,24.01388396175680,CD,7,6.609683
106,5.753495111341640,AD,1,6.94559
107,5.982473684872120,NR,2,6.72491
108,7.385557323793870,NN,1,7.1735477
109,2.7277528723935400,DEG,1,4.1897306
110,5.134998086658780,VE,1,5.2985525
111,8.319057220187180,VV,2,7.2327523
112,4.681213610519310,CC,1,3.4306083
113,12.531830160453600,NN,2,7.239988
114,24.01388396175680,NN,2,7.1670523
115,7.832806844992630,CC,2,4.9270983
116,5.753495111341640,AD,1,6.8726544
117,9.29584899441518,VV,2,7.2327523
118,6.923222997771650,CD,1,6.6318607
119,10.257489850976300,VV,2,7.1670523
120,6.854115083559210,VV,1,6.3962607
121,10.057120399689600,VV,1,6.6841683
122,10.08384187076840,NN,2,6.558925
123,4.514607578933670,P,1,7.1670523
124,2.7277528723935400,DEG,1,4.1897306
125,7.1858030399017700,VV,2,6.2199664
126,12.725427926689400,NN,2,7.1670523
127,6.86730607567808,CC,1,3.7031012
128,4.681213610519310,CC,1,3.4168775
129,7.5673655991356800,AD,2,7.239988
130,15.99065927704010,NR,2,7.1670523
131,11.769283150521300,NN,2,7.1670523
132,4.847867458993150,CD,1,5.580385
133,7.360286777020610,AD,1,5.9779387
134,10.463452851034900,NN,2,7.211736
135,9.478039649978310,P,1,7.1807833
136,5.134998086658780,VE,1,5.2570157
137,6.133440848420250,AD,1,7.1598167
138,6.133440848420250,AD,1,7.1598167
139,11.881560122119000,NR,1,7.2138476
140,10.589803958592900,CD,3,7.8777566
141,9.721122971170490,VV,2,6.94559
142,8.3490009018571,VV,2,6.6978993
143,13.390777711454900,VV,2,7.2140465
144,11.874041934820600,VV,2,7.1670523
145,7.247328920661730,VV,1,7.1598167
146,6.294963404035600,CD,1,6.572656
147,6.39906961183706,VV,2,7.1598167
148,7.951912412664680,NN,2,7.1670523
149,24.01388396175680,URL,13,6.9169397
150,4.681213610519310,CC,1,3.4168775
151,7.4216633733223800,VA,1,6.8726544
152,16.616322426232700,NT,2,6.757104
153,10.907954890815900,AD,2,7.1807833
154,8.791069301094870,AD,1,6.4139285
155,13.21387990504600,AD,2,7.239988
156,2.7277528723935400,DEG,1,7.1670523
157,4.681213610519310,CC,1,2.3974364
158,6.578185937864010,CD,1,3.9021566
159,9.118242515625230,JJ,2,6.8863854
160,7.390168654596740,LC,1,6.6841683
161,8.291759627895480,AD,2,7.1598167
162,8.291759627895480,AD,2,7.1598167
163,6.133440848420250,AD,1,7.1598167
164,11.770828682629100,NN,1,7.1807833
165,2.7277528723935400,DEG,1,4.1759996
166,5.134998086658780,VE,1,5.2985525
167,8.633784960276650,AD,2,7.239988
168,13.152579930518,NN,2,7.239988
169,4.681213610519310,CC,1,3.4168775
170,7.390917240248650,AD,1,7.8777566
171,13.152579930518,NN,2,7.239988
172,7.8635213343132200,AD,1,6.904053
173,8.291759627895480,AD,2,7.1598167
174,13.959350544346900,NN,2,7.8777566
175,11.582833448300200,NN,2,7.1670523
176,15.21951368253390,NN,2,7.1670523
177,7.840140003261970,AD,2,6.279171
178,10.463452851034900,NN,2,7.1807833
179,4.847867458993150,CD,1,5.653321
180,5.905487046974090,PN,2,7.198451
181,8.61621460606329,AD,2,7.2327523
182,2.7277528723935400,DEG,1,4.2686825
183,2.7277528723935400,DEG,1,4.1759996
184,2.7277528723935400,DEG,1,5.7373633
185,4.847867458993150,CD,1,5.580385
186,7.390168654596740,LC,1,6.6978993
187,4.463178522257190,VC,1,4.2973504
188,6.294963404035600,CD,1,6.572656
189,7.4728191628357100,NN,2,7.1598167
190,7.832806844992630,CC,2,4.9270983
191,6.39906961183706,VV,2,7.1598167
192,10.217505256108500,PN,2,7.870521
193,8.339548920200430,VA,2,7.2327523
194,7.602624788977460,AD,2,6.1919475
195,10.313797723408000,NN,2,6.94559
196,13.570516965063900,NR,2,7.1807833
197,11.606647560520500,VA,2,7.239988
198,11.582833448300200,NN,2,7.186253
199,4.681213610519310,CC,1,3.4168775
200,7.699657705968430,NN,1,6.3468947
201,12.241807080299900,NN,2,7.198451
202,2.7277528723935400,DEG,1,4.1759996
203,11.394715396955500,VA,2,7.239988
204,12.958432945055500,NN,3,7.2138476
205,8.291759627895480,AD,2,7.2327523
206,2.7277528723935400,DEG,1,4.2424345
207,11.105781205966600,VV,2,7.3514414
208,2.7277528723935400,DEG,1,4.1759996
209,6.216225093655350,CD,1,6.233373
210,6.86730607567808,CC,1,3.7031012
211,7.735317417095000,VV,1,4.456789
212,5.759027415452410,VV,1,4.4585123
213,9.762134051162350,NN,2,7.1598167
214,14.109097253489000,VV,2,7.239988
215,8.291759627895480,AD,2,7.2262516
216,10.463452851034900,NN,2,7.1807833
217,2.7277528723935400,DEG,1,4.1897306
218,2.7277528723935400,DEG,1,4.1897306
219,6.404130924023890,AD,1,7.1670523
220,2.7277528723935400,DEG,1,4.1759996
221,8.291759627895480,AD,2,7.1598167
222,5.857126069237800,P,1,4.408031
223,2.7277528723935400,DEG,1,4.1759996
224,4.847867458993150,CD,1,5.6883945
225,12.313649398481600,NN,2,7.198451
226,5.753495111341640,AD,1,6.94559
227,14.602645647413700,VV,2,7.239988
228,11.770828682629100,NN,1,7.1807833
229,6.915705386220530,P,1,5.0919185
230,4.514607578933670,P,1,4.328849
231,4.463178522257190,VC,1,4.2973504
232,8.394525626787180,VV,1,7.1670523
233,10.717802599032700,NN,2,7.239988
234,7.964025610658700,NT,2,6.8863854
235,4.847867458993150,CD,1,5.611784
236,9.646892327373590,NN,2,7.211736
237,10.463452851034900,NN,2,7.1670523
238,7.951912412664680,NN,2,7.1670523
239,8.780028928850750,NN,1,6.119012
240,6.622455166510390,CD,1,7.1807833
241,12.313649398481600,NN,2,7.1670523
242,2.7277528723935400,DEG,1,7.1670523
243,6.377483472434710,P,1,5.68256
244,6.185283294221550,AD,1,7.1670523
245,5.516516112333380,DT,1,5.642432
246,7.1858030399017700,VV,2,6.2062354
247,10.550818733744300,VV,2,7.1670523
248,14.342896092958900,NN,2,7.3514414
249,7.832806844992630,CC,2,4.9270983
250,7.951912412664680,NN,2,7.1670523
251,2.7277528723935400,DEG,1,4.1897306
252,7.390168654596740,LC,1,6.715567
253,10.463452851034900,NN,2,7.1807833
254,8.438547252070640,CD,2,7.2576556
255,10.463452851034900,NN,2,7.239988
256,4.514607578933670,P,1,4.328849
257,7.951912412664680,NN,2,7.1670523
258,10.550818733744300,VV,2,7.8777566
259,15.886184108939000,CC,2,6.4618325
260,6.294963404035600,CD,1,6.6318607
261,7.29431282237448,AD,1,6.8726544
262,7.951912412664680,NN,2,7.1670523
263,6.39906961183706,VV,2,7.2327523
264,7.270952894445990,CS,2,5.4696436
265,10.75983814999830,VV,1,7.5221314
266,7.390917240248650,AD,1,7.1807833
267,5.134998086658780,VE,1,5.225617
268,17.101141141263600,VV,2,6.558925
269,7.203584925473160,P,2,6.9169397
270,9.762134051162350,NN,2,7.1598167
271,7.951912412664680,NN,2,7.1670523
272,10.463452851034900,NN,2,7.1670523
273,12.623917404187000,AD,2,6.8863854
274,5.134998086658780,VE,1,5.225617
275,7.951912412664680,NN,2,7.1670523
276,11.832662566399300,NN,2,7.25042
277,10.463452851034900,NN,2,7.1670523
278,8.501445445615610,NN,2,7.198451
279,6.294963404035600,CD,1,6.6495285
280,12.530737523275700,NN,2,7.239988
281,8.550425415263220,VV,1,6.8863854
282,5.753495111341640,AD,1,6.94559
283,6.133440848420250,AD,1,7.2327523
284,11.687777482185100,VV,2,7.239988
285,4.514607578933670,P,1,4.328849
286,16.593904038094900,NN,2,7.1670523
287,8.623431495548050,AD,1,7.2327523
288,6.404130924023890,AD,1,7.1670523
289,4.681213610519310,CC,1,3.4168775
290,6.013534801376360,PN,1,7.1670523
291,5.56764322539914,VC,1,4.904821
292,24.01388396175680,VV,2,7.1670523
293,11.582833448300200,NN,2,7.1807833
294,5.753495111341640,AD,1,6.8726544
295,5.759027415452410,VV,1,4.4585123
296,7.626584107522520,NT,2,7.2327523
297,7.675160721864900,P,1,5.762279
298,2.7277528723935400,DEG,1,4.1759996
299,2.7277528723935400,DEG,1,4.1897306
300,4.847867458993150,CD,1,5.611784
301,5.134998086658780,VE,1,5.2461543
302,10.463452851034900,NN,2,7.198451
303,10.463452851034900,NN,2,7.198451
304,2.7277528723935400,DEG,1,4.2073984
305,2.7277528723935400,DEG,1,4.1759996
306,7.395731159472210,CC,2,4.5627704
307,2.7277528723935400,DEG,1,4.1897306
308,8.791069301094870,AD,1,6.3962607
309,9.39155875603291,PN,2,6.8863854
310,10.411897124407300,IJ,1,7.2105746
311,5.134998086658780,VE,1,5.225617
312,7.58943631113663,AD,1,7.5221314
313,7.214326235943840,AD,2,7.870521
314,15.55580403483310,NR,2,7.1670523
315,24.01388396175680,NR,4,7.481098
316,7.4216633733223800,VA,1,6.8726544
317,7.703771653739700,JJ,1,6.451483
318,4.463178522257190,VC,1,4.2973504
319,12.958432945055500,NN,3,7.1670523
320,2.7277528723935400,DEG,1,4.1759996
321,8.291759627895480,AD,2,7.1598167
322,14.580160067261800,NN,2,7.1807833
323,6.723622818117740,AD,1,7.1807833
324,12.30554797545090,CD,3,5.881511
325,12.509041072979900,CD,3,7.3812118
326,4.847867458993150,CD,1,5.594116
327,5.134998086658780,VE,1,5.225617
328,10.61937051132340,NN,1,6.6841683
329,10.632003446027900,VV,2,6.315496
330,24.01388396175680,VV,2,7.1807833
331,4.514607578933670,P,1,4.328849
332,13.039566501565000,NN,2,7.239988
333,15.886184108939000,CC,2,6.4618325
334,10.261915088603200,AD,2,7.1670523
335,5.134998086658780,VE,1,5.225617
336,4.463178522257190,VC,1,4.328749
337,8.899686961194130,AD,2,7.1670523
338,8.791069301094870,AD,1,4.5230193
339,11.959774390608500,NN,2,7.8777566
340,6.723622818117740,AD,1,7.239988
341,9.783612304277090,NN,2,7.1807833
342,11.418048851845700,VV,1,7.2138476
343,2.7277528723935400,DEG,1,4.1897306
344,24.01388396175680,AD,2,7.1670523
345,6.622455166510390,CD,1,7.1875896
346,5.742656255517170,PN,1,6.3825297
347,7.699657705968430,NN,1,6.315496
348,5.134998086658780,VE,1,5.2570157
349,9.140191172573130,IJ,1,7.203531
350,4.847867458993150,CD,1,5.625069
351,7.402959482225370,VV,1,6.8726544
352,13.405123048862900,NR,3,7.583359
353,6.404130924023890,AD,1,7.1670523
354,8.0481569294404,VV,1,7.1598167
355,7.951912412664680,NN,2,7.1670523
356,11.122789557679300,VA,2,7.1670523
357,7.273896290915890,CD,1,3.9528875
358,11.68006474848410,AD,2,7.1807833
359,15.886184108939000,CC,2,6.4618325
360,10.408244179394100,VV,2,7.1670523
361,2.7277528723935400,DEG,1,4.1897306
362,2.7277528723935400,DEG,1,4.1759996
363,6.89528478431579,NN,2,6.94559
364,5.359821963071100,NN,1,7.3514414
365,4.847867458993150,CD,1,5.320925
366,7.4216633733223800,VA,1,6.8726544
367,5.309630429407180,AD,1,2.563988
368,6.310811814182770,AD,1,5.8907514
369,8.0481569294404,VV,1,7.2327523
370,2.7277528723935400,DEG,1,4.1759996
371,7.1858030399017700,VV,2,6.2199664
372,6.185283294221550,AD,1,7.1807833
373,6.377483472434710,P,1,5.668829
374,4.847867458993150,CD,1,5.594116
375,6.622455166510390,CD,1,7.239988
376,7.508698057738540,VV,2,5.251633
377,6.39906961183706,VV,2,7.2327523
378,6.96104287928241,PN,1,6.558925
379,10.56098737747800,CD,2,5.8622127
380,2.7277528723935400,DEG,1,4.1897306
381,10.173031246104700,VA,2,7.1670523
382,12.609234369080900,VV,1,7.239988
383,9.543542505506780,AD,2,7.1670523
384,6.133440848420250,AD,1,7.1598167
385,8.325828425912810,VV,1,6.5755897
386,17.53383939983010,VV,2,7.2750616
387,7.970323943616740,AD,1,6.8726544
388,4.559665786076210,SP,1,6.6841683
389,6.39906961183706,VV,2,7.1598167
390,10.32566260520800,VV,2,7.1598167
391,12.770159075693100,AD,2,4.239819
392,6.404130924023890,AD,1,7.1670523
393,10.117268183862000,VV,2,7.1598167
394,10.221164151075800,VV,1,7.239988
395,7.056989652233060,VV,1,3.2723477
396,7.390168654596740,LC,1,6.6841683
397,17.904636378992400,VV,2,7.279415
398,7.951912412664680,NN,2,7.1670523
399,7.3055351346820200,VV,1,6.1604376
400,2.7277528723935400,DEG,1,4.1759996
401,7.8635213343132200,AD,1,6.94559
402,4.463178522257190,VC,1,4.2973504
403,10.32566260520800,VV,2,7.1598167
404,2.7277528723935400,DEG,1,4.1759996
405,4.463178522257190,VC,1,4.339873
406,7.390168654596740,LC,1,6.6841683
407,6.39906961183706,VV,2,7.1598167
408,10.173031246104700,VA,2,7.239988
409,9.155342537774730,AD,2,7.242259
410,4.847867458993150,CD,1,5.320925
411,5.742656255517170,PN,1,6.3962607
412,9.155342537774730,AD,2,7.1670523
413,11.663096442500200,NN,2,7.1670523
414,10.173031246104700,VA,2,7.239988
415,9.359519810370820,VV,2,7.1598167
416,24.01388396175680,CD,3,7.239988
417,7.2840826115732900,PN,2,6.534768
418,8.85009378330317,AD,2,7.2327523
419,6.154497896789040,VV,1,7.1598167
420,6.395859819953040,NN,1,5.8380275
421,6.413713221508590,AD,2,7.1735477
422,7.395731159472210,CC,2,4.5627704
423,24.01388396175680,AD,2,6.558925
424,8.394525626787180,VV,1,7.239988
425,10.750470775980700,AD,1,7.8777566
426,2.7277528723935400,DEG,1,4.1759996
427,4.514607578933670,P,1,4.34258
428,8.564008954910840,AD,2,7.2327523
429,9.902290219710170,VA,2,7.2576556
430,5.742656255517170,PN,1,6.3825297
431,2.7277528723935400,DEG,1,4.1759996
432,8.380506226133680,AD,2,7.1670523
433,7.58943631113663,AD,1,7.1670523
434,17.950098753069200,VV,2,7.1670523
435,6.273012781145630,NN,2,7.1598167
436,15.385686212297600,NR,2,7.1598167
437,10.646091216899200,VV,1,7.1670523
438,7.093452252120850,AD,1,6.3962607
439,4.847867458993150,CD,1,5.580385
440,8.803073464888810,P,2,6.279594
441,11.950556453907400,IJ,1,7.1670523
442,7.95570690690971,PN,2,6.558925
443,10.167161599579800,NN,2,7.2327523
444,6.133440848420250,AD,1,7.1735477
445,6.001590039965290,AD,1,5.3139744
446,8.480319141685060,VV,2,7.269732
447,8.997397084446850,VV,1,7.275574
448,5.134998086658780,VE,1,5.225617
449,11.394715396955500,VA,2,7.239988
450,6.185283294221550,AD,1,7.1807833
451,6.154497896789040,VV,1,7.1598167
452,13.521832268853100,VV,2,7.1670523
453,5.134998086658780,VE,1,5.225617
454,5.742656255517170,PN,1,6.3962607
455,5.134998086658780,VE,1,5.2985525
456,8.759761060956490,IJ,1,7.1735477
457,2.7277528723935400,DEG,1,4.1897306
458,11.60570347213930,PN,2,7.5237536
459,14.871073246574200,NN,2,7.1807833
460,7.390917240248650,AD,1,7.1670523
461,4.463178522257190,VC,1,4.2973504
462,6.154497896789040,VV,1,7.3416157
463,7.1858030399017700,VV,2,6.2199664
464,7.970323943616740,AD,1,6.94559
465,7.854124814440210,AD,2,7.1598167
466,6.901947304013090,VA,1,6.6318607
467,7.460746407083130,NN,2,6.119012
468,9.162581291240540,NT,2,7.2327523
469,11.535820459518400,VV,2,7.1807833
470,4.681213610519310,CC,1,3.581009
471,16.07829657616760,NN,2,7.239988
472,5.134998086658780,VE,1,5.239348
473,5.134998086658780,VE,1,5.2985525
474,4.681213610519310,CC,1,3.4168775
475,10.786600365611100,NN,2,7.1598167
476,8.939095134610090,NN,2,7.0027795
477,16.634875834128500,ETC,2,6.4755635
478,7.593600925904000,AD,2,7.1735477
479,9.570713460926070,NN,2,7.529367
480,7.832806844992630,CC,2,5.0177016
481,11.770828682629100,NN,1,7.21781
482,4.847867458993150,CD,1,5.653321
483,5.309630429407180,AD,1,6.2199664
484,7.093452252120850,AD,1,3.2731566
485,15.21951368253390,NN,2,7.239988
486,12.012304865045800,VV,2,7.1735477
487,10.717802599032700,NN,2,8.224234
488,4.514607578933670,P,1,4.34258
489,7.4927292950102300,VV,1,6.6841683
490,12.012304865045800,VV,2,7.1735477
491,7.951912412664680,NN,2,7.1670523
492,11.832662566399300,NN,2,7.1598167
493,11.022363024025000,NN,3,7.2331753
494,12.59906758989690,NR,2,7.239988
495,17.339322569942400,NR,2,7.1807833
496,11.418048851845700,VV,1,7.1807833
497,12.958432945055500,NN,3,7.1670523
498,4.463178522257190,VC,1,4.2973504
499,17.339322569942400,NR,2,7.239988
500,4.847867458993150,CD,1,5.594116
501,6.578185937864010,CD,1,3.9750922
502,2.7277528723935400,DEG,1,4.1897306
503,6.404130924023890,AD,1,7.240411
504,2.7277528723935400,DEG,1,4.1897306
505,16.634875834128500,ETC,2,6.4618325
506,6.578185937864010,CD,1,3.9021566
507,9.09378964655144,VV,1,7.239988
508,6.404130924023890,AD,1,7.1670523
509,5.359821963071100,NN,1,5.7859807
510,6.001590039965290,AD,1,5.3139744
511,2.7277528723935400,DEG,1,4.1759996
512,16.525031006023300,CD,3,7.1598167
513,4.559665786076210,SP,1,6.6841683
514,11.418048851845700,VV,1,7.1807833
515,7.818769215791940,CD,2,3.0130775
516,4.847867458993150,CD,1,5.320925
517,7.644150990208440,VV,1,6.315496
518,11.606647560520500,VA,2,7.239988
519,13.179532385497000,NN,2,7.239988
520,2.7277528723935400,DEG,1,4.1759996
521,12.947558148253300,AD,3,7.1807833
522,5.742656255517170,PN,1,7.093234
523,6.78644602829667,AD,2,7.1598167
524,11.70500205224550,NN,1,7.1670523
525,5.742656255517170,PN,1,6.4554653
526,5.996741253909140,VV,1,6.4755635
527,8.319057220187180,VV,2,7.1598167
528,5.742656255517170,PN,1,6.4554653
529,6.96104287928241,PN,1,6.558925
530,6.854115083559210,VV,1,6.3962607
531,5.309630429407180,AD,1,6.2062354
532,15.695385641252400,VV,2,7.1807833
533,6.216225093655350,CD,1,6.871142
534,4.847867458993150,CD,1,5.580385
535,10.263591622538800,NN,2,6.315496
536,7.1858030399017700,VV,2,6.2062354
537,8.117585893335180,VA,2,7.1807833
538,7.602624788977460,AD,2,6.1919475
539,11.067444251360600,NN,1,6.3884315
540,9.576411854203210,VV,2,6.132743
541,7.6112510781757700,NN,2,6.94559
542,24.01388396175680,VC,2,7.1807833
543,11.151582301717300,NN,2,7.1670523
544,5.134998086658780,VE,1,5.225617
545,2.7277528723935400,DEG,1,4.1759996
546,9.552544271496520,VV,2,6.8726544
547,11.06351960234350,VA,2,6.6841683
548,13.869648723958100,OD,2,7.1598167
549,4.681213610519310,CC,1,3.4168775
550,7.644150990208440,VV,1,6.315496
551,7.735317417095000,VV,1,4.456789
552,9.430183224067160,NN,2,7.1670523
553,12.409035866436200,NN,2,8.200497
554,7.951912412664680,NN,2,7.1807833
555,7.863601895795810,CD,1,4.3544917
556,2.7277528723935400,DEG,1,4.1759996
557,11.031313827217500,NN,2,7.1598167
558,2.7277528723935400,DEG,1,4.1759996
559,7.854492732436740,NN,2,7.1735477
560,6.622455166510390,CD,1,7.239988
561,2.7277528723935400,DEG,1,4.1759996
562,11.770828682629100,NN,1,7.21781
563,11.582833448300200,NN,2,7.239988
564,12.574282161205400,NN,2,7.21781
565,7.602624788977460,AD,2,6.1919475
566,12.482264326739400,NN,2,7.2138476
567,6.39906961183706,VV,2,7.1598167
568,7.955380047474460,NN,1,6.8726544
569,2.7277528723935400,DEG,1,4.1759996
570,8.029564419077700,P,1,7.093234
571,4.463178522257190,VC,1,4.2973504
572,9.433906993150680,VV,2,6.6318607
573,2.7277528723935400,DEG,1,4.1759996
574,7.460746407083130,NN,2,6.1919475
575,12.445334593038600,NN,2,7.1807833
576,8.512865031857590,NN,2,7.1670523
577,13.700607329632400,VV,2,7.2327523
578,6.404130924023890,AD,1,7.1670523
579,11.959774390608500,NN,2,7.21781
580,10.925770472552300,CD,2,5.843155
581,6.404130924023890,AD,1,7.1670523
582,11.121484843901600,AD,2,7.239988
583,13.55092348863310,NN,2,7.405588
584,6.39906961183706,VV,2,7.344206
585,7.744754483312810,CD,1,4.211664
586,6.209646390258390,VV,1,6.6841683
587,7.310330299551360,AD,2,6.4554653
588,6.972065783256670,CC,1,4.3428426
589,7.854492732436740,NN,2,7.302313
590,11.145009947519000,CD,2,7.1670523
591,4.463178522257190,VC,1,4.2973504
592,2.7277528723935400,DEG,1,4.1897306
593,2.7277528723935400,DEG,1,4.1897306
594,6.154497896789040,VV,1,7.1735477
595,9.20693104456223,VV,2,6.8726544
596,5.309630429407180,AD,1,2.563988
597,9.056260790534410,VV,1,6.8863854
598,7.460746407083130,NN,2,6.119012
599,9.09378964655144,VV,1,7.239988
600,8.69561643395186,LC,2,7.2424035
601,6.39906961183706,VV,2,7.2327523
602,8.291759627895480,AD,2,7.2327523
603,12.517565635100300,VV,1,7.1807833
604,14.684960873953700,LC,2,7.1598167
605,10.781821693070100,NT,2,7.239988
606,5.359821963071100,NN,1,3.0268083
607,7.412648465678390,NN,2,5.435866
608,2.7277528723935400,DEG,1,4.1897306
609,10.752844448643400,NN,2,7.1807833
610,4.559665786076210,SP,1,6.6978993
611,5.589302146885880,VA,1,5.433726
612,7.360286777020610,AD,1,7.239988
613,12.958432945055500,NN,3,7.21781
614,6.39906961183706,VV,2,7.1598167
615,7.390917240248650,AD,1,7.8777566
616,7.944161137065470,AD,1,7.239988
617,2.7277528723935400,DEG,1,4.1759996
618,8.0481569294404,VV,1,7.2045007
619,4.847867458993150,CD,1,5.594116
620,6.185283294221550,AD,1,7.1807833
621,2.7277528723935400,DEG,1,4.1759996
622,11.91336629523570,VA,2,7.239988
623,4.681213610519310,CC,1,3.4168775
624,11.770828682629100,NN,1,7.1807833
625,7.675160721864900,P,1,5.77601
626,4.847867458993150,CD,1,5.320925
627,12.653037989669800,IJ,1,6.8863854
628,11.418048851845700,VV,1,7.1807833
629,7.451955930537280,CD,1,4.207706
630,14.213592602049100,NN,2,7.2360053
631,7.644150990208440,VV,1,6.315496
632,24.01388396175680,CD,13,7.1670523
633,2.7277528723935400,DEG,1,4.1759996
634,4.681213610519310,CC,1,3.4168775
635,2.7277528723935400,DEG,1,4.1759996
636,6.294963404035600,CD,1,6.590324
637,7.703771653739700,JJ,1,7.093234
638,7.214326235943840,AD,2,7.2327523
639,10.463452851034900,NN,2,7.1670523
640,11.875683387473400,NN,2,7.1807833
641,4.847867458993150,CD,1,5.580385
642,17.339322569942400,NR,2,7.239988
643,7.412648465678390,NN,2,5.486624
644,6.39906961183706,VV,2,7.2327523
645,9.299511271449780,VV,1,7.1598167
646,2.7277528723935400,DEG,1,4.1897306
647,7.1858030399017700,VV,2,6.2199664
648,11.770828682629100,NN,1,7.21781
649,7.951912412664680,NN,2,7.1670523
650,7.951912412664680,NN,2,7.1670523
651,11.606647560520500,VA,2,7.239988
652,17.065946893141800,NN,2,7.1670523
653,2.7277528723935400,DEG,1,4.1759996
654,6.133440848420250,AD,1,7.1598167
655,11.341630610048300,NN,2,7.1670523
656,11.02882594659290,NT,2,6.94559
657,4.847867458993150,CD,1,5.594116
658,8.193778395397070,AD,2,7.239988
659,7.95570690690971,PN,2,6.558925
660,11.341630610048300,NN,2,7.1670523
661,8.564008954910840,AD,2,7.2327523
662,4.681213610519310,CC,1,3.5593736
663,7.948505671318610,NN,1,6.8726544
664,4.847867458993150,CD,1,5.580385
665,5.309630429407180,AD,1,2.563988
