retrained_eng_dep_surp,retrained_zh_dep_surp
4.556042,4.505907
1.3118469,4.153482
4.925376,3.2178445
1.2210289,1.8285682
5.520981,4.113084
5.137925,3.569511
4.0566463,4.8835273
4.4841475,5.403542
4.10076,4.706599
6.00787,4.6487293
4.135548,4.17434
7.2857056,5.0161138
5.025861,2.4776647
1.3118469,3.6477454
3.6021295,5.370594
4.709665,3.792012
5.063532,5.389685
5.3781023,5.316427
2.9312925,4.505907
3.8637261,8.714316
3.6021295,5.2072554
4.969762,4.2590475
4.76159,4.5582013
6.251981,4.741749
4.346205,4.688834
4.2001257,4.243914
3.344462,5.412979
5.485212,4.62374
6.45151,5.314756
5.184433,3.8220265
3.8234527,4.320564
4.2347293,3.8261623
3.5520854,4.2590475
3.7667193,4.301361
3.4442651,5.066619
3.9723318,5.584358
4.2924376,4.412046
4.22637,4.11174
4.5113153,3.584609
3.2792306,4.904629
4.471361,3.904605
5.1200905,3.2767577
3.9583335,4.2506456
4.282872,4.3553076
5.0410285,4.6764092
3.064978,2.7454793
4.313882,5.316427
5.136705,3.778301
3.38779,2.2152822
3.790873,4.8613706
4.320563,4.6468225
3.8657143,4.708479
4.439781,5.493076
3.5370052,4.364596
3.35563,4.8593903
4.925376,4.708479
1.6082696,0.8550439
3.6664047,3.68998
4.5237856,4.3483715
4.242034,4.479004
2.5750613,6.049141
3.344462,5.412979
4.117065,4.4210234
5.9143376,3.809994
2.6128705,2.2646356
2.3671086,4.2427793
4.925376,2.4776647
5.1184673,4.6816907
4.5081797,4.996092
3.9194782,4.733023
4.36591,4.4131536
5.07059,2.4776647
3.6896708,3.986731
3.344462,6.225622
3.748068,7.5406404
6.278138,4.462819
4.277336,6.7222743
4.627803,2.4776647
4.094011,5.889704
5.2314095,6.194926
4.2276206,5.373638
3.8637261,4.4773264
3.344462,4.0976667
4.9479747,5.5017295
5.9516134,4.6001115
3.344462,5.412979
4.30198,5.542044
4.627803,2.4776647
5.1184673,4.6816907
4.021282,5.512631
4.340503,4.741749
2.8752472,3.9180288
2.9065118,4.9052896
3.5520854,4.2590475
3.344462,5.8832955
6.276589,5.218786
1.9367118,6.181586
3.6497788,4.5215473
3.4802206,5.012305
3.344462,2.4776647
4.1620703,5.576619
4.5178213,5.252606
3.032783,5.3267336
4.637552,7.147233
1.9692953,2.1755795
3.6664047,6.488597
2.6707532,1.683593
3.9307375,5.6315284
4.32878,5.0277452
4.9682674,4.2590475
3.9422343,5.1950436
3.3521588,4.2328515
5.1405196,5.4404893
4.7891965,4.479004
3.7444057,4.26449
5.3174934,5.2013345
4.017468,4.891673
4.8363557,3.8261623
3.8657143,4.708479
3.4618979,7.266192
4.297352,4.955509
5.233766,5.8531585
4.603399,5.8362045
2.7947755,4.5749226
4.5245857,6.201972
3.344462,4.6313148
3.204406,4.8945556
4.904619,5.4291787
3.344462,5.412979
4.4181423,5.218786
1.9692953,2.1755795
2.6960657,4.287152
5.3767323,3.4128735
3.5370052,4.2569866
4.3875203,3.7814538
4.473389,6.201972
3.9009426,4.5580955
8.9875555,6.6849303
5.012836,3.904605
5.9354715,5.286899
4.723094,5.0158286
4.4186225,4.033818
5.1904755,3.7845562
2.82257,5.4320846
2.6960657,4.840126
4.3728275,3.2541184
5.0998063,4.609147
4.881329,9.119097
3.3335354,2.1755795
4.658716,4.3144007
5.07059,3.0219197
3.5617685,4.479004
5.4452424,4.6503744
2.656132,5.8555775
4.564828,3.4122064
4.8570204,5.5435915
3.344462,6.225622
5.322933,3.8261623
4.737786,5.1755323
4.588191,6.3213997
2.1623309,5.9510283
4.324152,4.50405
5.3281617,9.119097
3.6664047,8.842573
3.9602487,1.8560958
3.706967,4.707039
3.230054,3.68998
2.0745215,4.396462
2.9977286,4.9762235
5.199145,6.062364
3.5520854,4.2590475
2.7947755,3.8643126
5.07059,6.062364
3.8717375,4.654237
1.8754424,4.2788997
2.6960657,4.364596
3.3490334,3.4837298
2.0373657,2.5275385
5.8037233,2.0490186
9.450481,4.8027964
0.406078,4.537969
3.344462,4.674663
4.2150674,5.389685
6.1254516,8.714316
5.3936663,7.11335
4.485474,4.9033184
4.0798454,4.4210234
3.8713353,5.1018767
3.7871554,3.558213
5.049448,5.693626
5.709456,6.062364
4.6986427,3.8650324
1.1560348,1.7808536
4.535427,5.0503983
5.1853256,5.2311616
9.450481,5.929237
1.788097,7.5406404
8.9875555,2.4776647
7.732474,7.044356
3.5520854,4.2590475
4.7612295,4.4646063
4.855429,3.5984106
2.6485126,2.8798943
4.3859873,4.631209
3.907262,4.8114657
4.874338,4.287152
4.6283555,4.674636
3.7196205,3.2093658
5.07059,5.1787953
0.8916042,5.1742287
3.7607346,3.6642175
1.8754424,4.222269
4.4706903,6.5409737
5.181238,4.8496685
2.8155832,5.2892847
4.903459,6.795403
4.239746,5.121789
4.3527184,3.7076046
4.0413895,4.489638
3.46635,4.1158867
5.007307,3.7710602
3.5418568,2.4776647
4.242359,3.3437681
3.337814,5.6586595
4.9383836,4.4210234
4.3650036,5.940187
4.1126165,6.505616
3.2459435,0.83625835
3.7607346,3.6642175
3.5520854,4.2590475
3.344462,5.7720046
3.9995549,4.7726545
4.6702914,5.7316556
0.37203148,1.420219
4.448368,4.2854886
2.2068634,1.420219
4.833776,6.8461075
5.1853256,4.5582013
4.6031685,1.683593
4.832962,3.9180288
5.322933,3.8261623
4.239746,3.610664
5.6075554,5.092201
6.0451927,2.9936085
4.4821515,3.9409022
3.9386349,7.976727
5.862357,6.615717
6.389086,4.5247607
3.7869117,4.2328515
1.1876755,4.525066
5.34183,6.859208
0.37203148,1.420219
3.615391,4.023031
5.063532,4.6140327
4.0765324,4.88408
3.9961388,3.892542
4.36588,5.9510283
1.6546608,1.8565252
3.344462,5.412979
4.8359127,8.842573
4.4170957,4.138451
2.966363,2.628678
6.5779386,6.235237
3.7938564,5.7186055
1.6082696,1.7540871
3.1992815,3.8126667
2.3952825,5.1831846
4.3413787,5.1153092
2.5866625,2.9478984
5.0901785,4.7661514
3.9516168,4.4773264
3.0921564,5.3395967
2.9312925,3.942837
2.8767457,4.500393
0.37203148,1.420219
4.3153777,5.584358
3.517144,4.2053823
5.9070354,6.9605923
4.5361776,4.465682
2.2626789,2.683973
3.2410488,3.8741326
5.7624,7.2095723
3.0002794,4.813861
0.7372867,1.420219
3.9640627,4.6960974
5.1184673,4.5582013
4.146235,5.6263
4.295216,1.9880183
5.649866,4.5385165
3.7137122,3.3505182
4.3153777,5.316427
0.37203148,2.7592392
2.0169065,6.523719
3.6664047,3.362341
3.4755292,4.0782743
1.9692953,2.1755795
5.523525,6.0157285
4.852932,4.4325128
2.6485126,2.8798943
4.063845,4.2854886
4.3384137,3.610664
2.887281,3.3999984
5.2171288,3.5462215
2.4722877,2.7481713
1.2832644,3.3833694
4.287404,6.2436547
4.272835,4.8758006
6.0193377,4.7593646
5.8811274,5.1969733
8.035196,5.012305
3.344462,7.3686013
4.040901,3.3584008
3.344462,4.427686
1.2200798,4.9310007
2.6999784,3.3517952
4.635819,4.8078885
3.1463706,5.9621468
3.9289927,3.5906262
4.991281,2.8173652
4.3683014,4.7625804
3.387145,4.707225
5.302222,6.5245495
1.1560348,4.34415
4.514537,6.2845745
8.488588,3.7221992
9.450481,4.468564
2.400322,2.993422
1.1560348,3.575208
3.9233534,5.1743646
3.9514031,4.087779
4.9360857,6.0491543
6.332662,5.054765
4.765741,4.3814335
3.9235759,3.610664
3.9514031,4.087779
2.82257,5.2028146
4.0219097,4.060527
4.3539305,5.1799073
6.5547895,7.751172
4.7717185,4.7726545
2.8272226,3.792012
3.5078983,5.2614894
5.149191,3.9515414
6.1919107,4.504925
1.1876755,4.525066
4.5241876,5.154626
8.916941,5.456424
5.088431,3.4079103
3.228303,3.1340714
1.2753739,5.8802752
0.56311923,1.6799693
2.726092,4.1917944
1.1876755,4.525066
2.3163693,2.7592392
4.961473,6.314408
4.8093643,4.6936626
6.532328,3.8526044
4.8664985,3.5379674
5.3293023,3.4416127
1.6082696,0.8550439
4.601869,2.4776647
9.450481,4.3254476
4.428948,4.239413
2.400322,2.993422
5.597849,7.5406404
3.87884,4.746521
5.670374,6.4708247
3.7695332,4.6226783
3.551173,5.0503983
3.8511045,6.567745
3.6865747,3.4128735
3.1165626,3.792012
5.5806713,5.363909
4.860621,4.500393
9.450481,2.1312497
4.4186225,4.5360155
1.9346128,0.96827644
4.051756,3.792012
3.691562,5.0118036
3.1463706,4.785608
3.204406,4.8945556
2.644259,3.7042334
2.1662607,3.2471163
4.056912,5.7918663
1.5246245,0.8550439
3.3136058,1.8285682
4.4435186,2.4776647
2.4018726,5.1951947
4.8604565,5.4980617
1.2200798,9.119097
4.1758733,4.5750093
6.359436,6.7995048
3.7875319,5.0491114
2.7947755,4.7978954
4.30198,3.1693678
3.5441852,5.483953
0.7859202,4.4133506
5.1405196,4.2491393
4.1884146,5.370594
7.4311185,6.817884
6.54021,1.420219
2.82257,3.6397958
4.9738984,4.162601
4.325943,4.8246884
4.9138827,2.4776647
5.3567095,4.2280474
4.589394,6.0022726
6.00787,4.405432
2.6154768,2.207862
4.0309935,3.9814532
2.8867495,2.9322474
5.2850466,4.2673473
5.6765385,4.4907384
3.6147242,4.057671
5.6350245,3.821945
4.0263247,1.8965694
3.6726332,4.054765
5.185613,3.610664
3.344462,4.6313148
2.0745215,4.396462
1.4765079,0.8550439
3.7071648,4.561287
4.4080386,4.259042
3.4568233,4.3622756
3.9514031,4.087779
3.2642672,4.7244697
3.7196205,4.600601
4.419651,6.0021124
4.5178213,2.9936085
3.0219364,3.6016831
4.14234,4.2005157
4.3413787,7.717908
3.2592201,4.4291987
1.788097,2.361896
3.8094068,3.610664
3.705969,4.798507
5.9427967,5.6982193
4.1711497,3.89331
4.5178213,5.3515825
3.9514031,4.087779
1.1876755,4.525066
4.6986427,5.3764014
3.7346222,3.792012
2.977493,5.689102
4.6184187,5.0411673
4.5009704,2.8798943
2.9999974,4.0868096
3.003824,5.4483705
4.239746,3.6938052
4.912963,4.9135327
5.5142837,4.1669083
3.964691,4.1669083
4.163382,4.9023356
6.397886,4.4133506
3.8650823,5.8883796
3.87884,5.30636
3.6147242,4.057671
5.153568,8.6753
2.6485126,5.542044
3.5079167,3.1765673
2.6999784,3.3517952
3.3612304,4.7225194
3.652909,5.3824906
5.364829,4.8351874
3.7734203,4.9877315
3.6594625,2.4776647
4.431389,4.4189982
1.1560348,3.2087996
0.7372867,0.8550439
3.6664047,4.6853824
0.37203148,2.683973
1.2210289,1.8285682
3.344462,3.610664
3.2886403,5.1391172
1.2200798,6.550701
3.9293556,4.1015306
6.0435934,6.3037276
3.2881417,3.425814
2.3163693,6.568153
3.171544,5.5644712
4.8359127,4.4048247
8.654719,5.4980617
2.944504,5.0277452
3.8779695,5.625095
4.340503,4.5781136
7.574402,6.756973
3.8320477,3.9409022
4.401777,4.4210234
6.6813183,5.9703903
2.3952825,2.9479814
4.8281775,6.4555926
3.745461,3.9814532
0.67641336,3.7902014
6.88358,2.7592392
5.2850466,6.4281206
3.9514031,4.087779
4.2921457,4.829342
5.083554,3.858796
5.0937433,8.714316
2.8827982,3.2193515
3.5202587,4.2491393
5.2803903,4.5582013
3.9514031,4.087779
1.2200798,8.842573
4.439781,6.009707
3.745461,3.9814532
3.0782409,0.8550439
1.5246245,0.8550439
5.122915,7.5406404
4.3853197,6.935742
3.7834206,4.4560943
3.5865011,8.507755
4.0115237,4.1669083
3.8511045,4.7225194
3.721235,5.5644712
3.8825676,3.3609662
4.1766906,5.0747323
5.0672855,4.957733
3.3436365,4.057671
3.2780075,3.8963773
1.9506148,3.9388256
3.8815475,4.600601
3.9995549,3.858796
5.128863,8.381508
4.351012,5.053374
3.935205,7.2041407
4.7590466,4.92448
3.064978,2.7454793
4.9934893,4.0868096
5.922221,5.0277452
5.1200905,3.2767577
8.869697,6.389601
4.5525756,6.994866
8.836426,7.5406404
3.9473932,3.609653
4.107034,4.317414
4.831579,5.1938686
2.8071415,4.301361
5.07059,2.4776647
4.1412425,4.483816
2.3694785,5.584358
2.82257,5.208735
3.7659655,5.5961847
1.1560348,3.8375556
1.5842311,5.389685
5.484474,4.4606843
4.627803,3.8650324
4.3756022,3.537913
1.2210289,1.8285682
4.2218018,4.139297
5.3074975,4.098437
4.340503,5.7668366
3.2148192,4.1669083
3.5945327,2.9479814
0.7372867,2.9556944
7.732474,7.717908
3.2592201,4.4291987
3.9009426,3.1839504
4.681722,5.687599
3.5392375,4.481775
2.705614,3.5155523
5.5868177,4.192555
3.4056613,2.2612672
1.3118469,4.03463
0.7859202,3.916913
2.3575892,6.9195557
5.3293023,5.6249423
4.5241876,5.154626
4.535427,5.0503983
1.7501829,3.6245193
4.278255,4.4213476
3.745461,0.8550439
4.007315,3.6943505
4.857649,5.1225114
5.5598617,4.6533213
4.5117364,3.68998
5.1200905,4.404184
3.9807353,5.3592067
4.6702914,5.7316556
4.9449496,4.7741127
5.7710605,2.4776647
4.1539397,3.9302428
4.0788674,4.347733
5.021418,8.842573
3.745461,0.8550439
3.8886943,4.4072833
1.1543279,4.8754373
3.3488078,4.2788997
1.5246245,0.8550439
4.8490405,4.5436897
4.6702914,5.7316556
4.6980143,5.0178237
1.1876755,4.525066
5.027861,2.7592392
3.7325153,5.8531585
2.4738312,1.6336279
5.2850466,2.6213582
4.925376,2.4776647
8.9875555,4.087779
2.3517632,3.3517952
3.8737106,6.567745
6.155376,2.263156
5.204754,2.4776647
4.4282284,3.302833
6.0440025,2.7370584
4.7952743,5.9057035
5.145134,5.167083
4.961473,3.2178445
3.3007572,7.5406404
4.5219913,3.5343096
4.8865976,1.6549101
3.344462,4.839668
2.2626789,3.7902014
2.6485126,4.301361
0.21449684,5.0693016
5.193247,3.9381227
8.916941,4.773383
5.3238697,5.2535634
3.8251421,4.623377
4.0645256,4.517838
2.6806793,4.9678845
7.079198,5.9735575
3.6404908,3.922511
4.467344,7.5406404
3.9995549,3.858796
4.5413437,5.33997
0.21449684,1.420219
5.942599,5.7316556
5.58386,5.470716
5.005439,5.154626
2.5387695,3.7950106
3.9229584,5.7572155
5.5598617,2.4776647
6.1919107,6.201972
3.7039351,3.584609
5.0130415,5.504703
4.1872635,3.68998
1.3118469,4.03463
4.346287,3.729201
2.1167278,4.9786243
3.3438084,3.357869
5.520981,2.4776647
4.601869,2.4776647
4.207523,4.4663343
3.7142322,4.443952
4.0285683,3.7042334
4.270212,8.714316
5.199145,5.584358
3.6787357,5.6263
3.4998121,5.595045
7.55582,7.717908
3.4175873,2.7767997
4.5133715,5.2440376
3.0800169,3.5408642
4.163382,4.9023356
3.694967,2.2612672
3.064978,2.7454793
4.146896,3.5502446
2.6485126,3.3928094
4.6343637,5.5644712
2.992321,2.7481713
2.981128,4.2590475
4.3593917,3.2162442
4.507024,4.9544015
2.8640566,2.628678
3.171044,3.792012
4.658716,4.1609983
3.8429945,6.609289
5.165286,5.5725923
4.777488,5.0277452
4.0931315,3.6245193
4.6702914,4.8935924
3.9514031,4.087779
4.540806,4.851787
3.9807353,5.3592067
3.7056708,5.187176
5.690788,5.428763
5.315564,4.614456
0.29896507,2.3781345
2.7947755,4.205974
1.9604781,5.248232
5.7042437,4.2353797
2.400322,3.9845908
2.6485126,4.301361
2.5546546,2.8482368
5.8301635,5.844483
1.1560348,4.9889274
3.63905,2.509637
4.969762,5.3714256
5.3260655,4.3434954
2.4401343,2.993422
5.0020275,5.758995
3.745461,3.9814532
8.25993,5.605993
5.9317455,2.4776647
3.9248052,5.370594
3.4879868,4.828513
4.0356445,3.062283
2.6485126,2.8798943
1.1876755,4.525066
3.5418568,7.5896506
2.7157085,1.8898278
2.8640566,2.4659207
3.7652843,3.302833
3.8430724,6.2621903
2.400322,3.9845908
4.7280874,5.0503983
2.3517632,3.3517952
2.8272226,4.3983026
4.567918,4.351989
3.7642245,2.4776647
3.611945,4.4646063
5.5499163,4.5610356
3.3772697,3.942837
3.4879868,4.828513
3.9161546,2.0490186
3.6901333,4.010686
4.146896,5.5207067
2.400322,2.993422
4.7015176,3.9324963
4.4186225,8.104984
3.4581697,2.4776647
3.674831,4.731639
5.843083,4.8035774
4.627803,6.3291883
2.3671086,7.1833825
4.601869,3.2178445
3.0791976,4.7647195
2.7697065,2.5483143
5.772026,8.842573
0.7372867,0.8550439
5.7893634,6.279677
4.2024817,4.689048
6.1155868,5.7693586
3.5520854,4.5937967
4.260323,5.389685
4.0413895,4.0979
4.051756,3.5502446
3.3849049,4.175295
0.21449684,4.020561
4.577524,5.3845906
3.439846,5.3264985
4.8455715,4.2119718
3.9176438,3.1458507
2.8784688,4.3172073
4.239746,7.359437
3.2480662,3.094734
8.916941,5.681655
3.6750517,4.8935924
6.459187,4.0295587
5.0410285,3.5652604
3.6846225,3.610664
3.318983,5.2252674
3.916603,3.9307113
4.8140926,3.5844488
4.601869,2.4776647
4.3859873,6.3245955
1.2200798,5.9121494
3.6646907,2.4776647
3.6787357,4.3886137
3.2787447,2.993422
1.1703776,3.844506
4.240833,4.2511506
4.737682,4.609147
5.9143376,4.412046
3.8520117,5.687599
5.4552393,4.006786
1.0552932,1.420219
4.6588483,3.872566
5.437835,4.6570168
9.450481,5.6263
1.2200798,5.373635
3.745461,4.3694124
4.197631,5.351839
5.005439,5.154626
2.9312925,4.566237
4.443801,5.2021356
4.525423,4.88408
5.4825273,5.239613
3.6675587,4.837717
3.8715951,4.7814794
4.601869,3.8392472
3.9514031,4.087779
5.4825273,4.6487293
9.450481,6.496852
3.541892,4.9098716
4.4308953,5.3088546
3.7189555,3.8220265
3.2459435,5.6781864
4.4706903,5.985276
2.9977286,4.2590475
3.8226573,4.8935924
5.145624,4.7178535
4.216577,5.8409104
3.3436365,4.674663
4.658716,4.7225194
4.44206,3.2232554
4.0439143,4.7625804
2.5004816,5.1022277
4.7717185,3.996019
4.2567573,5.4969172
3.9514031,4.087779
2.82257,4.0948358
3.7772603,4.759744
3.344462,3.0720358
4.777488,5.0277452
6.1895633,5.7451105
3.7659655,4.8523364
2.2620134,4.2744017
2.6463661,5.34811
2.4722877,2.6163476
4.3683014,4.7625804
4.3269935,3.9994836
4.140909,6.0775714
4.4186225,4.674783
4.4186225,4.033818
6.631872,2.993422
5.184433,4.658694
4.3108773,4.613528
3.9995549,3.858796
3.1553562,6.3147993
5.7607994,4.222269
4.0888357,6.716107
3.3744073,3.7535741
6.316577,0.8550439
5.383753,4.061942
3.8425395,3.8113358
4.658716,4.7225194
4.68072,4.255708
3.5370052,4.479004
1.5246245,0.8550439
2.4506905,1.8666483
5.972865,4.5626316
4.959558,4.220428
4.8026814,3.5502446
4.777488,5.0277452
5.696404,4.740399
3.2459435,5.6781864
1.5246245,0.8550439
4.601869,2.6213582
2.8867495,2.9322474
3.5041296,4.1324472
10.644433,4.8754373
5.534776,2.4776647
4.0663037,5.1390038
3.778792,7.7586813
4.681722,5.4529233
5.638436,8.010957
4.844099,1.6549101
10.644433,5.5295925
4.4170957,2.951979
2.6960657,5.4291787
2.6388357,4.478804
4.5117364,3.68998
3.4895554,3.717011
4.0088706,3.8261623
6.2692327,3.254544
4.580262,5.0277452
5.412306,3.5502446
3.3744073,2.7767997
4.708433,3.1199942
3.6463437,3.4433508
3.745461,4.3694124
2.252743,4.8754373
2.5187721,4.7978954
3.4796352,2.9785972
4.11376,3.2767577
2.749095,4.769752
2.4483914,1.6649323
3.5053377,4.4079304
4.163382,4.9023356
4.832762,5.9735575
6.5229793,4.759744
4.5207653,4.685248
4.262386,3.7642062
3.9514031,4.087779
2.400322,2.993422
2.6485126,2.8798943
3.63905,2.509637
5.152534,3.1280057
4.4744396,4.2854886
3.8877985,3.0916748
4.1711497,4.8108234
1.5246245,0.8550439
3.63905,2.509637
5.8720665,6.8265514
3.148148,4.7297134
4.2511225,4.877543
4.6887918,4.9023356
2.966363,2.628678
3.744983,2.9479814
5.898039,4.525066
3.7875319,5.0491114
4.151757,4.8692803
5.5181127,3.893887
9.450481,4.468564
4.4990277,5.5309386
3.922116,2.2584922
5.820822,4.706599
2.8867495,2.9322474
4.68637,4.3071218
5.0130415,6.1216784
4.124159,4.4664006
4.9994054,6.2360544
4.368742,5.5373225
2.400322,2.993422
3.6664047,5.154626
6.224264,5.286823
5.339777,5.0503983
2.400322,2.993422
3.3926988,4.3434954
1.4806374,1.9683204
1.7785401,9.192287
4.7203956,4.061942
3.9311845,2.4206703
1.8754424,2.6979523
7.292918,5.218786
4.624188,8.191053
3.846502,5.5644712
2.82257,3.5906262
6.120453,3.8392472
8.916941,4.3081203
5.185613,3.8650324
5.1853256,4.6487293
3.023151,2.7289598
4.777488,4.4791746
2.4932406,5.482621
5.926282,8.842573
5.640954,4.9033184
5.07059,2.4776647
5.1761413,5.0158544
5.086314,5.581307
6.282707,4.8351874
1.6391772,5.448816
0.21449684,3.575208
2.3517632,3.3517952
4.021282,5.563996
4.627803,5.584358
3.344462,6.225622
3.6734064,4.359786
1.7057527,1.8666483
1.788097,5.2021356
4.925376,2.4776647
5.536177,5.070428
5.9717574,5.795783
2.554,2.1755795
1.6546608,1.8565252
2.5755885,5.4226265
5.270229,6.188922
3.2159517,5.3267336
2.304197,1.5893207
3.2283103,3.4210362
2.2606502,3.2618144
3.7642245,4.671191
3.2283103,3.4210362
4.6499906,6.5330944
3.3237853,5.8802752
3.8758476,2.8404574
6.1919107,4.175295
2.400322,2.993422
3.3744073,4.881266
2.3575892,3.2731533
5.356552,5.1755323
3.7196205,3.2093658
4.3853197,5.6263
3.344462,5.412979
3.928211,4.9317694
4.9657345,4.2788997
3.9798412,7.869678
4.14574,3.4122064
3.0266867,4.596096
5.1853256,5.135745
3.064978,2.7454793
3.2283103,4.7140694
4.070096,5.154626
4.347122,4.286975
4.8061924,6.548204
3.8430724,5.5309386
3.2943196,5.1391172
1.9433749,6.9419894
1.788097,3.9314992
4.743423,4.1382823
0.081345186,5.528935
5.083554,4.4010787
2.5561402,5.893125
4.8718667,4.013325
5.0335007,4.4770265
3.4375553,3.6245193
